Time,PPG,IBI,GSR,GSR_Event
188437,372.05,722,754,0
188447,362.99,722,756,0
188457,353.31,722,755,0
188467,343.40,722,756,0
188477,334.02,722,754,0
188487,325.15,722,756,0
188497,317.52,722,755,0
188507,312.69,722,756,0
188517,310.21,722,755,0
188527,309.38,722,756,0
188537,310.04,722,755,0
188547,311.57,722,756,0
188557,314.10,722,755,0
188567,316.81,722,756,0
188577,319.91,722,755,0
188588,322.85,722,755,0
188598,325.98,722,755,0
188608,329.12,722,755,0
188618,333.07,722,755,0
188628,338.19,722,755,0
188638,345.80,722,755,0
188648,356.92,722,755,0
188658,373.44,722,755,0
188668,396.54,722,755,0
188678,427.36,722,755,0
188688,466.13,722,756,0
188698,509.80,722,755,0
188708,555.29,722,755,0
188727,600.07,763,755,0
188729,641.45,763,756,0
188739,677.32,763,756,0
188749,706.02,763,755,0
188759,726.42,763,756,0
188769,740.69,763,755,0
188779,750.73,763,756,0
188789,757.75,763,755,0
188800,762.71,763,756,0
188809,766.18,763,755,0
188819,768.61,763,756,0
188829,770.27,763,755,0
188839,771.43,763,756,0
188849,772.25,763,755,0
188859,771.14,763,756,0
188869,764.59,763,755,0
188879,750.70,763,756,0
188889,728.12,763,755,0
188899,696.32,763,756,0
188909,654.91,763,755,0
188919,604.50,763,756,0
188929,547.48,763,755,0
188939,488.92,763,756,0
188949,431.64,763,755,0
188959,378.91,763,756,0
188969,332.26,763,755,0
188979,294.00,763,756,0
188989,264.30,763,755,0
188999,243.85,763,756,0
189009,231.68,763,755,0
189019,227.83,763,756,0
189029,230.50,763,755,0
189039,239.22,763,756,0
189049,251.84,763,755,0
189059,267.75,763,756,0
189069,284.96,763,755,0
189079,302.93,763,756,0
189089,320.05,763,755,0
189100,336.19,763,757,0
189110,350.06,763,755,0
189120,361.87,763,756,0
189130,370.83,763,755,0
189140,377.44,763,757,0
189150,381.16,763,755,0
189160,382.83,763,756,0
189170,381.98,763,755,0
189180,379.59,763,757,0
189190,375.30,763,755,0
189200,370.06,763,756,0
189210,363.66,763,755,0
189220,357.03,763,757,0
189230,349.78,763,755,0
189240,342.90,763,757,0
189250,336.03,763,755,0
189260,330.07,763,757,0
189271,324.52,763,755,0
189281,320.12,763,757,0
189291,316.44,763,754,0
189301,314.17,763,757,0
189312,312.70,763,754,0
189321,312.53,763,757,0
189331,313.06,763,754,0
189341,314.63,763,757,0
189351,316.58,763,754,0
189361,319.02,763,757,0
189371,321.29,763,754,0
189381,323.77,763,757,0
189391,325.90,763,754,0
189401,328.20,763,757,0
189411,330.24,763,754,0
189421,332.87,763,757,0
189431,336.38,763,754,0
189441,342.05,763,757,0
189451,350.48,763,754,0
189461,363.49,763,757,0
189471,381.99,763,754,0
189481,408.01,763,757,0
189491,441.60,763,754,0
189501,482.35,763,757,0
189520,526.73,793,756,0
189523,572.15,793,758,0
189532,615.74,793,754,0
189542,655.33,793,757,0
189552,688.53,793,754,0
189562,714.21,793,757,0
189572,732.24,793,754,0
189582,744.85,793,757,0
189592,753.64,793,754,0
189602,759.79,793,757,0
189612,764.10,793,754,0
189622,767.11,793,757,0
189632,769.22,793,754,0
189642,770.65,793,757,0
189652,771.66,793,754,0
189662,771.85,793,757,0
189672,767.69,793,754,0
189682,756.94,793,757,0
189692,737.76,793,754,0
189702,709.67,793,757,0
189712,672.23,793,754,0
189722,625.75,793,757,0
189732,571.27,793,754,0
189742,513.67,793,757,0
189752,456.30,793,754,0
189762,402.47,793,757,0
189772,353.90,793,754,0
189783,312.57,793,757,0
189793,279.36,793,754,0
189803,254.78,793,757,0
189813,238.47,793,754,0
189824,230.19,793,757,0
189833,228.93,793,754,0
189843,233.97,793,757,0
189853,243.83,793,754,0
189863,257.38,793,757,0
189873,273.38,793,754,0
189883,290.71,793,757,0
189893,308.15,793,754,0
189903,324.91,793,757,0
189913,339.94,793,754,0
189923,352.73,793,757,0
189933,362.88,793,754,0
189943,370.24,793,757,0
189953,374.80,793,754,0
189963,376.87,793,757,0
189973,376.57,793,754,0
189983,374.34,793,757,0
189993,370.60,793,754,0
190003,365.75,793,757,0
190013,359.99,793,754,0
190023,353.65,793,757,0
190033,346.90,793,754,0
190043,340.33,793,757,0
190053,333.93,793,754,0
190063,327.91,793,757,0
190073,322.36,793,754,0
190083,317.54,793,757,0
190093,313.61,793,754,0
190103,310.51,793,757,0
190113,308.13,793,754,0
190124,306.63,793,756,0
190134,306.10,793,754,0
190144,306.33,793,756,0
190154,307.43,793,755,0
190164,308.97,793,756,0
190174,311.29,793,754,0
190184,313.82,793,756,0
190194,316.66,793,755,0
190204,319.33,793,756,0
190214,322.02,793,755,0
190224,324.37,793,756,0
190234,326.66,793,755,0
190244,328.48,793,756,0
190254,330.30,793,754,0
190264,332.14,793,756,0
190274,334.76,793,755,0
190284,338.64,793,756,0
190295,345.14,793,755,0
190305,355.17,793,756,0
190315,370.46,793,755,0
190325,392.35,793,756,0
190336,422.12,793,755,0
190345,459.75,793,756,0
190364,502.90,844,755,0
190367,548.27,844,755,0
190376,593.32,844,756,0
190386,635.35,844,756,0
190396,672.19,844,755,0
190406,701.88,844,755,0
190416,723.56,844,756,0
190426,738.73,844,755,0
190436,749.31,844,755,0
190446,756.72,844,755,0
190456,761.90,844,755,0
190466,765.53,844,755,0
190476,768.07,844,755,0
190486,769.85,844,755,0
190496,769.42,844,755,0
190507,763.90,844,755,0
190516,751.88,844,755,0
190526,731.69,844,755,0
190536,702.81,844,755,0
190546,664.77,844,755,0
190556,618.42,844,755,0
190566,565.63,844,755,0
190576,510.67,844,755,0
190586,455.78,844,754,0
190596,404.38,844,755,0
190606,357.89,844,755,0
190616,318.45,844,755,0
190626,286.05,844,754,0
190636,261.82,844,755,0
190646,245.16,844,755,0
190656,236.41,844,755,0
190666,234.23,844,754,0
190676,238.45,844,756,0
190686,247.31,844,755,0
190696,260.25,844,755,0
190706,275.60,844,755,0
190716,292.69,844,756,0
190726,309.80,844,755,0
190736,326.70,844,755,0
190746,341.83,844,755,0
190756,355.34,844,756,0
190766,366.25,844,755,0
190776,374.96,844,755,0
190786,380.85,844,755,0
190796,384.62,844,756,0
190807,385.59,844,754,0
190817,384.81,844,756,0
190827,381.83,844,754,0
190837,377.68,844,756,0
190848,371.90,844,754,0
190857,365.80,844,756,0
190867,358.88,844,754,0
190877,352.23,844,756,0
190887,345.43,844,754,0
190897,339.39,844,756,0
190907,333.66,844,754,0
190917,329.00,844,756,0
190927,324.59,844,754,0
190937,321.20,844,756,0
190947,318.18,844,754,0
190957,316.20,844,756,0
190967,314.60,844,754,0
190977,313.90,844,756,0
190987,313.50,844,754,0
190997,314.00,844,756,0
191007,314.64,844,754,0
191017,315.99,844,756,0
191027,317.28,844,754,0
191037,319.17,844,756,0
191047,320.79,844,754,0
191057,322.95,844,756,0
