Time,PPG,IBI,GSR,GSR_Event
914375,726.46,904,775,0
914385,713.81,904,777,0
914395,696.60,904,775,0
914405,675.59,904,776,0
914415,651.24,904,775,0
914425,624.00,904,776,0
914435,594.43,904,775,0
914445,564.04,904,777,0
914455,533.13,904,775,0
914465,501.85,904,776,0
914476,470.78,904,775,0
914486,440.80,904,776,0
914496,412.70,904,776,0
914506,387.21,904,776,0
914516,364.99,904,776,0
914526,346.61,904,776,0
914536,332.37,904,775,0
914546,322.31,904,776,0
914556,316.22,904,776,0
914566,313.71,904,776,0
914576,314.10,904,775,0
914586,316.77,904,776,0
914596,320.95,904,776,0
914606,326.02,904,776,0
914616,331.29,904,775,0
914626,336.26,904,776,0
914636,340.51,904,776,0
914647,343.96,904,776,0
914657,346.28,904,776,0
914667,347.61,904,776,0
914677,347.86,904,776,0
914688,347.26,904,776,0
914697,345.94,904,776,0
914707,344.11,904,776,0
914717,341.85,904,776,0
914727,339.37,904,776,0
914737,336.81,904,776,0
914747,334.30,904,776,0
914757,331.94,904,776,0
914767,329.77,904,776,0
914777,327.83,904,776,0
914787,326.12,904,776,0
914797,324.67,904,776,0
914807,323.40,904,776,0
914817,322.42,904,776,0
914827,321.65,904,776,0
914837,321.07,904,776,0
914847,320.62,904,776,0
914857,320.35,904,776,0
914867,320.20,904,776,0
914877,320.10,904,776,0
914887,320.07,904,776,0
914897,320.09,904,776,0
914907,320.15,904,776,0
914917,320.32,904,776,0
914927,320.44,904,776,0
914937,320.65,904,776,0
914947,320.97,904,776,0
914957,321.28,904,776,0
914967,321.58,904,776,0
914977,322.01,904,776,0
914988,322.48,904,776,0
914998,323.02,904,776,0
915008,323.53,904,775,0
915018,324.05,904,777,0
915028,324.47,904,776,0
915038,324.80,904,776,0
915048,324.94,904,776,0
915058,325.13,904,777,0
915068,325.61,904,775,0
915078,326.71,904,777,0
915088,329.07,904,775,0
915098,333.63,904,777,0
915108,341.29,904,776,0
915127,352.77,913,775,0
915130,369.68,913,776,0
915139,392.24,913,777,0
915149,420.41,913,775,0
915159,453.54,913,777,0
915169,490.79,913,776,0
915179,531.10,913,777,0
915189,572.60,913,775,0
915200,612.02,913,777,0
915209,647.88,913,776,0
915219,679.16,913,777,0
915229,705.34,913,776,0
915239,726.11,913,777,0
915249,741.38,913,776,0
915259,752.06,913,778,0
915269,759.55,913,776,0
915279,764.78,913,777,0
915289,768.45,913,776,0
915299,771.01,913,777,0
915309,771.65,913,776,0
915319,769.18,913,777,0
915329,762.57,913,776,0
915339,750.91,913,777,0
915349,733.41,913,776,0
915359,709.76,913,777,0
915369,679.70,913,775,0
915379,644.82,913,777,0
915389,606.82,913,776,0
915399,567.57,913,777,0
915409,528.74,913,776,0
915419,492.18,913,777,0
915429,459.04,913,776,0
915439,430.57,913,777,0
915449,407.04,913,776,0
915459,388.86,913,778,0
915469,375.83,913,776,0
915479,367.74,913,777,0
915489,363.79,913,776,0
915500,363.34,913,777,0
915510,365.38,913,775,0
915520,369.21,913,778,0
915530,373.86,913,775,0
915540,378.83,913,778,0
915550,383.42,913,775,0
915560,387.41,913,777,0
915570,390.33,913,776,0
915580,392.20,913,778,0
915590,392.91,913,776,0
915600,392.73,913,778,0
915610,391.48,913,775,0
915620,389.49,913,777,0
915630,386.73,913,776,0
915640,383.64,913,777,0
915650,380.19,913,776,0
915660,376.75,913,777,0
915671,373.27,913,776,0
915681,370.10,913,777,0
915691,367.11,913,775,0
915701,364.59,913,777,0
915712,362.27,913,776,0
915721,360.48,913,778,0
915731,358.88,913,775,0
915741,357.67,913,778,0
915751,356.66,913,775,0
915761,356.03,913,777,0
915771,355.55,913,775,0
915781,355.43,913,777,0
915791,355.39,913,776,0
915801,355.66,913,777,0
915811,355.97,913,775,0
915821,356.45,913,778,0
915831,356.92,913,776,0
915841,357.54,913,777,0
915851,358.11,913,775,0
915861,358.80,913,777,0
915871,359.46,913,776,0
915881,360.27,913,778,0
915891,361.09,913,775,0
915901,362.00,913,778,0
915911,362.86,913,775,0
915921,363.80,913,778,0
915931,364.63,913,775,0
915941,365.39,913,778,0
915951,365.91,913,775,0
915961,366.32,913,777,0
915971,366.57,913,775,0
915981,366.87,913,777,0
915991,367.38,913,776,0
916001,368.68,913,777,0
916012,371.35,913,775,0
916022,376.56,913,777,0
916032,385.30,913,776,0
916051,398.97,924,775,0
916055,419.04,924,776,0
916063,445.73,924,777,0
916073,479.19,924,776,0
916083,518.39,924,777,0
916093,560.10,924,776,0
916103,601.77,924,777,0
916113,641.01,924,776,0
916123,675.42,924,777,0
916133,704.10,924,776,0
916143,725.97,924,777,0
916153,741.28,924,776,0
916163,751.99,924,777,0
916173,759.50,924,776,0
916183,764.79,924,777,0
916193,768.50,924,776,0
916203,771.13,924,777,0
916213,772.98,924,776,0
916224,774.31,924,777,0
916233,775.29,924,775,0
916243,776.02,924,777,0
916253,776.48,924,775,0
916263,776.85,924,777,0
916273,777.11,924,776,0
916283,777.34,924,777,0
916293,777.49,924,776,0
916303,777.60,924,777,0
916313,775.71,924,776,0
916323,768.98,924,778,0
916333,755.57,924,775,0
916343,734.61,924,777,0
916353,706.23,924,776,0
916363,670.93,924,777,0
916373,629.38,924,776,0
916383,584.70,924,777,0
916393,540.82,924,776,0
916403,500.71,924,777,0
916413,466.13,924,775,0
916423,437.85,924,777,0
916433,415.99,924,776,0
916443,400.48,924,777,0
916453,390.44,924,776,0
916463,385.03,924,776,0
916473,383.18,924,776,0
916483,383.98,924,777,0
916493,386.35,924,776,0
916503,389.54,924,776,0
916513,392.72,924,776,0
916524,395.59,924,777,0
916534,397.64,924,776,0
916544,398.74,924,777,0
916554,398.81,924,775,0
916564,398.10,924,777,0
916574,396.48,924,776,0
916584,394.32,924,776,0
916594,391.61,924,776,0
916604,388.64,924,777,0
916614,385.45,924,776,0
916624,382.23,924,777,0
916634,378.99,924,776,0
916644,375.99,924,777,0
916654,373.17,924,776,0
916664,370.63,924,777,0
916674,368.38,924,776,0
916684,366.55,924,777,0
916695,365.02,924,776,0
916705,363.81,924,776,0
916715,362.88,924,776,0
916725,362.23,924,776,0
916736,361.73,924,776,0
916745,361.43,924,777,0
916755,361.13,924,776,0
916765,360.88,924,776,0
916775,360.57,924,776,0
916785,360.27,924,777,0
916795,359.93,924,776,0
916805,359.61,924,777,0
916815,359.21,924,776,0
916825,358.85,924,777,0
916835,358.47,924,776,0
916845,358.07,924,776,0
916855,357.62,924,776,0
916865,357.13,924,777,0
916875,356.58,924,776,0
916885,355.98,924,777,0
916895,355.30,924,775,0
916905,354.57,924,776,0
916915,353.75,924,776,0
