Time,PPG,IBI,GSR,GSR_Event
3819,303.00,0,765,0
3829,308.70,0,767,0
3840,314.83,0,765,0
3849,320.76,0,767,0
3859,326.06,0,766,0
3869,330.41,0,767,0
3879,333.59,0,765,0
3889,337.57,0,767,0
3899,341.60,0,766,0
3909,344.42,0,767,0
3919,345.84,0,765,0
3929,345.76,0,767,0
3939,344.33,0,765,0
3949,341.62,0,767,0
3959,338.17,0,765,0
3969,334.18,0,767,0
3979,330.23,0,766,0
3989,326.30,0,767,0
3999,322.82,0,765,0
4009,319.79,0,767,0
4019,317.54,0,765,0
4029,315.88,0,766,0
4039,314.93,0,765,0
4049,314.39,0,766,0
4059,314.49,0,765,0
4069,314.99,0,767,0
4079,316.06,0,765,0
4089,317.41,0,766,0
4099,319.18,0,765,0
4109,321.14,0,767,0
4119,323.37,0,765,0
4129,325.44,0,767,0
4140,327.41,0,766,0
4150,328.87,0,766,0
4160,330.20,0,765,0
4170,330.95,0,766,0
4180,331.65,0,766,0
4190,331.89,0,766,0
4200,332.22,0,766,0
4210,332.03,0,766,0
4220,332.10,0,766,0
4230,331.82,0,766,0
4240,331.87,0,765,0
4250,331.52,0,766,0
4260,331.45,0,766,0
4270,331.06,0,766,0
4280,331.13,0,766,0
4290,330.79,0,766,0
4300,330.81,0,766,0
4311,330.82,0,766,0
4321,332.29,0,766,0
4331,335.72,0,766,0
4341,343.60,0,766,0
4352,357.52,0,766,0
4370,380.08,792,766,0
4373,414.17,792,767,0
4382,456.33,792,768,0
4392,503.03,792,767,0
4402,551.67,792,767,0
4412,598.78,792,767,0
4422,641.75,792,768,0
4432,677.74,792,767,0
4442,703.02,792,767,0
4452,720.71,792,767,0
4462,733.14,792,768,0
4472,741.84,792,767,0
4482,747.93,792,767,0
4492,752.20,792,767,0
4502,755.22,792,768,0
4512,757.34,792,767,0
4523,758.82,792,768,0
4532,759.82,792,767,0
4542,760.56,792,768,0
4552,761.08,792,767,0
4562,761.44,792,768,0
4572,758.22,792,766,0
4582,749.76,792,768,0
4592,733.80,792,766,0
4602,710.20,792,768,0
4612,678.51,792,766,0
4622,639.57,792,767,0
4632,593.46,792,767,0
4642,545.15,792,768,0
4652,496.85,792,766,0
4662,452.71,792,767,0
4672,413.37,792,767,0
4682,381.16,792,767,0
4692,355.48,792,766,0
4702,337.64,792,767,0
4712,325.96,792,767,0
4722,320.96,792,767,0
4732,320.33,792,766,0
4742,324.09,792,767,0
4752,329.59,792,767,0
4762,337.08,792,768,0
4772,344.22,792,766,0
4782,351.39,792,767,0
4792,356.85,792,767,0
4802,361.44,792,767,0
4812,363.79,792,766,0
4823,365.10,792,767,0
4833,364.08,792,766,0
4843,362.39,792,768,0
4853,359.14,792,766,0
4864,355.84,792,768,0
4873,351.48,792,767,0
4883,347.65,792,768,0
4893,343.34,792,766,0
4903,340.15,792,768,0
4913,336.89,792,767,0
4923,334.82,792,768,0
4933,332.78,792,766,0
4943,331.94,792,768,0
4953,331.06,792,766,0
4963,331.30,792,768,0
4973,331.38,792,766,0
4983,332.38,792,768,0
4993,333.12,792,767,0
5003,334.67,792,768,0
5013,335.76,792,766,0
5023,337.50,792,768,0
