Time,PPG,IBI,GSR,GSR_Event
3957099,277.25,622,748,0
3957109,265.99,622,750,0
3957120,260.38,622,749,0
3957129,260.39,622,750,0
3957139,265.55,622,749,0
3957149,274.98,622,749,0
3957159,287.37,622,749,0
3957169,303.20,622,750,0
3957179,321.96,622,749,0
3957189,340.18,622,750,0
3957199,355.99,622,749,0
3957209,368.46,622,750,0
3957219,376.72,622,749,0
3957229,380.96,622,749,0
3957239,381.23,622,749,0
3957249,378.20,622,750,0
3957259,372.49,622,749,0
3957269,365.05,622,750,0
3957279,356.25,622,749,0
3957289,347.18,622,750,0
3957299,338.21,622,749,0
3957309,330.30,622,750,0
3957319,323.48,622,749,0
3957329,318.24,622,750,0
3957339,314.35,622,749,0
3957349,312.02,622,750,0
3957359,310.94,622,749,0
3957369,311.22,622,750,0
3957379,312.52,622,749,0
3957389,314.77,622,750,0
3957399,317.79,622,749,0
3957409,322.31,622,750,0
3957420,328.90,622,749,0
3957430,339.18,622,750,0
3957440,354.77,622,749,0
3957450,377.68,622,750,0
3957460,409.83,622,749,0
3957470,449.01,622,749,0
3957480,492.25,622,749,0
3957490,537.09,622,750,0
3957500,580.69,622,749,0
3957519,620.34,653,749,0
3957522,653.37,653,752,0
3957531,677.60,653,751,0
3957541,694.65,653,751,0
3957551,706.63,653,751,0
3957561,715.05,653,751,0
3957571,721.04,653,751,0
3957581,725.31,653,751,0
3957591,728.35,653,751,0
3957601,730.43,653,751,0
3957611,731.89,653,752,0
3957621,732.91,653,751,0
3957632,733.62,653,751,0
3957641,733.31,653,751,0
3957651,728.76,653,751,0
3957661,717.43,653,751,0
3957671,698.14,653,751,0
3957681,670.63,653,751,0
3957691,634.87,653,752,0
3957701,591.02,653,751,0
3957711,541.13,653,752,0
3957721,489.36,653,751,0
3957731,440.10,653,752,0
3957741,395.32,653,751,0
3957751,357.04,653,752,0
3957761,326.04,653,751,0
3957771,303.53,653,752,0
3957781,288.84,653,751,0
3957791,281.86,653,751,0
3957801,280.87,653,751,0
3957811,285.28,653,752,0
3957821,293.04,653,751,0
3957831,303.44,653,751,0
3957841,314.54,653,751,0
3957851,325.73,653,752,0
3957861,335.59,653,751,0
3957871,344.02,653,751,0
3957881,350.23,653,751,0
3957891,354.53,653,752,0
3957901,356.43,653,751,0
3957911,356.82,653,751,0
3957921,355.24,653,751,0
3957932,352.90,653,751,0
3957942,349.29,653,751,0
3957952,345.60,653,751,0
3957962,341.61,653,751,0
3957972,338.08,653,751,0
3957982,334.63,653,751,0
3957992,332.21,653,751,0
3958002,330.13,653,751,0
3958012,329.49,653,751,0
3958022,329.22,653,751,0
3958032,330.09,653,751,0
3958042,331.35,653,751,0
3958052,333.43,653,751,0
3958062,335.45,653,751,0
3958072,337.80,653,751,0
3958082,339.44,653,751,0
3958092,341.37,653,751,0
3958103,342.67,653,751,0
3958113,344.66,653,751,0
3958123,347.54,653,751,0
3958133,353.51,653,751,0
3958144,364.03,653,751,0
3958153,381.72,653,751,0
3958163,407.99,653,751,0
3958173,443.09,653,751,0
3958193,483.52,673,750,0
3958196,526.87,673,751,0
3958205,570.02,673,751,0
3958215,610.43,673,751,0
3958225,645.23,673,751,0
3958235,672.20,673,751,0
3958245,691.08,673,751,0
3958255,704.30,673,751,0
3958265,713.55,673,751,0
3958275,720.03,673,751,0
3958285,724.56,673,751,0
3958295,727.78,673,751,0
3958305,730.03,673,751,0
3958316,731.65,673,751,0
3958326,732.78,673,751,0
3958336,733.62,673,751,0
3958346,734.21,673,751,0
3958356,734.66,673,751,0
3958366,732.75,673,751,0
3958376,725.32,673,751,0
3958386,710.14,673,752,0
3958396,686.14,673,751,0
3958406,653.40,673,751,0
3958416,612.31,673,751,0
3958426,563.57,673,752,0
3958436,510.60,673,751,0
3958446,458.05,673,752,0
3958456,409.43,673,751,0
3958466,367.09,673,752,0
3958476,332.22,673,751,0
3958487,305.50,673,751,0
3958497,287.09,673,751,0
3958507,276.43,673,752,0
3958517,272.23,673,751,0
3958528,273.53,673,751,0
3958537,278.95,673,751,0
3958547,286.93,673,752,0
3958557,296.38,673,751,0
3958567,305.74,673,751,0
3958577,314.17,673,751,0
3958587,321.06,673,752,0
3958597,325.72,673,751,0
3958607,328.29,673,751,0
3958617,328.84,673,751,0
3958627,327.43,673,752,0
3958637,324.52,673,751,0
3958647,320.51,673,751,0
3958657,315.85,673,751,0
3958667,311.18,673,752,0
3958677,306.33,673,751,0
3958687,301.77,673,751,0
3958697,297.56,673,751,0
3958707,294.13,673,751,0
3958717,291.43,673,751,0
3958727,289.59,673,751,0
3958737,288.43,673,751,0
3958747,288.26,673,752,0
3958757,288.74,673,751,0
3958767,289.89,673,752,0
3958777,291.51,673,751,0
3958787,293.24,673,752,0
3958797,294.93,673,751,0
3958807,296.75,673,752,0
3958817,298.15,673,751,0
3958828,299.44,673,752,0
3958838,300.20,673,751,0
3958848,300.83,673,752,0
3958858,301.74,673,751,0
3958868,304.22,673,751,0
3958878,308.87,673,751,0
3958888,318.08,673,752,0
3958898,332.88,673,750,0
3958908,355.80,673,751,0
3958918,387.06,673,750,0
3958928,427.03,673,751,0
3958947,471.76,755,750,0
3958950,518.51,755,751,0
3958959,563.95,755,750,0
3958969,605.84,755,751,0
3958979,641.37,755,751,0
3958989,669.42,755,751,0
3958999,689.09,755,750,0
3959009,702.87,755,751,0
3959019,712.51,755,751,0
3959029,719.25,755,751,0
3959040,720.85,755,751,0
3959049,716.61,755,751,0
3959059,705.37,755,751,0
3959069,686.87,755,751,0
3959079,660.77,755,751,0
3959089,628.01,755,751,0
3959099,588.45,755,751,0
3959109,546.10,755,752,0
3959119,502.36,755,751,0
3959129,460.03,755,752,0
3959139,420.21,755,751,0
3959149,384.49,755,752,0
3959159,352.71,755,751,0
3959169,325.97,755,752,0
3959179,304.17,755,751,0
3959189,287.87,755,752,0
3959199,276.34,755,751,0
3959209,269.64,755,752,0
3959219,266.75,755,751,0
3959229,267.55,755,752,0
3959239,270.90,755,751,0
3959249,276.37,755,751,0
3959259,282.90,755,750,0
3959269,290.35,755,751,0
3959279,297.36,755,751,0
3959289,304.06,755,751,0
3959299,309.23,755,750,0
3959309,313.23,755,752,0
3959319,315.26,755,751,0
3959329,315.96,755,751,0
3959340,314.68,755,751,0
3959350,312.29,755,752,0
3959360,308.35,755,751,0
3959370,303.96,755,751,0
3959380,298.91,755,751,0
3959390,294.05,755,751,0
3959400,288.85,755,751,0
3959410,284.10,755,751,0
3959420,279.57,755,751,0
3959430,275.97,755,752,0
3959440,272.94,755,751,0
3959450,270.77,755,751,0
3959460,269.00,755,751,0
3959470,268.10,755,751,0
3959480,267.30,755,751,0
3959490,267.29,755,751,0
3959500,267.29,755,751,0
3959511,267.72,755,751,0
3959521,268.06,755,751,0
3959531,268.98,755,751,0
3959541,269.76,755,751,0
3959552,271.08,755,751,0
3959561,272.00,755,751,0
3959571,273.45,755,751,0
3959581,274.39,755,751,0
3959591,275.30,755,751,0
3959601,275.34,755,751,0
3959611,275.58,755,751,0
3959621,275.83,755,751,0
3959631,277.04,755,751,0
3959641,279.26,755,751,0
3959651,284.24,755,751,0
3959661,292.78,755,751,0
3959671,306.82,755,751,0
3959681,326.24,755,751,0
3959691,352.06,755,751,0
3959701,383.37,755,751,0
3959720,419.64,773,750,0
3959724,458.84,773,751,0
3959732,499.26,773,751,0
3959742,537.41,773,751,0
3959752,571.53,773,751,0
3959762,598.67,773,751,0
3959772,618.18,773,751,0
3959782,628.41,773,751,0
3959792,629.75,773,751,0
3959802,621.85,773,751,0
3959812,606.90,773,751,0
3959822,585.67,773,751,0
3959832,560.23,773,751,0
3959842,531.70,773,751,0
3959852,502.13,773,751,0
3959862,472.39,773,751,0
3959872,443.90,773,751,0
3959882,416.63,773,751,0
3959892,391.80,773,751,0
3959902,369.49,773,751,0
3959912,350.18,773,751,0
3959922,333.54,773,751,0
3959932,319.84,773,751,0
3959942,308.92,773,751,0
3959952,301.18,773,751,0
3959962,295.94,773,751,0
3959972,293.43,773,751,0
3959982,292.83,773,751,0
3959992,294.34,773,751,0
3960002,297.28,773,751,0
3960012,301.40,773,751,0
3960023,305.82,773,751,0
3960033,310.63,773,751,0
3960043,315.16,773,752,0
3960053,319.14,773,751,0
3960064,322.27,773,751,0
3960073,324.24,773,751,0
3960083,324.94,773,752,0
3960093,324.49,773,751,0
3960103,323.06,773,752,0
3960113,320.38,773,751,0
3960123,316.88,773,752,0
3960133,312.76,773,751,0
3960143,308.42,773,751,0
3960153,304.09,773,750,0
3960163,299.65,773,751,0
3960173,295.51,773,750,0
3960183,292.06,773,751,0
3960193,289.77,773,750,0
3960203,288.34,773,751,0
3960213,287.64,773,750,0
3960223,287.87,773,751,0
3960233,289.24,773,750,0
3960243,291.40,773,752,0
3960253,293.81,773,751,0
3960263,295.84,773,751,0
3960273,297.43,773,751,0
3960283,298.71,773,752,0
3960293,299.44,773,751,0
3960303,299.82,773,751,0
3960313,299.41,773,751,0
3960323,298.90,773,752,0
3960333,298.29,773,751,0
3960343,297.81,773,751,0
3960353,297.48,773,750,0
3960364,297.38,773,752,0
3960374,297.70,773,751,0
3960384,298.73,773,752,0
3960394,300.91,773,750,0
3960404,305.09,773,752,0
3960414,311.79,773,751,0
3960424,322.06,773,751,0
3960434,336.65,773,750,0
3960444,356.13,773,751,0
3960454,380.56,773,750,0
3960473,409.54,753,749,0
3960476,442.20,753,751,0
3960485,477.84,753,751,0
3960495,513.85,753,750,0
3960505,548.26,753,751,0
3960515,578.40,753,750,0
3960525,603.05,753,751,0
3960535,620.82,753,750,0
3960545,631.08,753,751,0
3960555,632.98,753,750,0
3960565,627.80,753,751,0
3960576,616.16,753,751,0
3960585,599.96,753,751,0
3960595,580.17,753,750,0
3960605,558.13,753,751,0
3960615,534.65,753,751,0
3960625,511.27,753,751,0
3960635,488.22,753,750,0
3960645,466.51,753,752,0
3960655,446.26,753,751,0
3960665,427.88,753,751,0
3960675,411.33,753,750,0
3960685,397.30,753,752,0
3960695,385.21,753,751,0
3960705,375.72,753,751,0
3960715,368.30,753,751,0
3960725,363.28,753,752,0
3960735,360.16,753,751,0
3960745,359.17,753,751,0
3960755,359.50,753,751,0
3960765,361.37,753,752,0
3960775,363.91,753,751,0
3960785,367.15,753,751,0
3960795,370.28,753,751,0
3960805,373.37,753,752,0
3960815,375.70,753,750,0
3960825,377.46,753,751,0
3960835,378.14,753,750,0
3960845,378.05,753,751,0
3960855,376.88,753,751,0
3960865,375.16,753,751,0
3960876,372.41,753,751,0
3960886,369.29,753,751,0
3960896,365.47,753,751,0
3960906,361.65,753,751,0
3960916,357.38,753,751,0
3960926,353.37,753,752,0
3960936,349.14,753,751,0
3960946,345.59,753,751,0
3960956,342.20,753,751,0
3960966,339.69,753,752,0
3960976,337.34,753,751,0
3960986,335.78,753,751,0
3960996,334.35,753,751,0
3961006,333.56,753,752,0
3961016,332.79,753,751,0
3961026,332.55,753,751,0
3961036,332.13,753,751,0
3961047,332.18,753,752,0
3961057,332.08,753,751,0
3961067,332.49,753,751,0
3961077,332.94,753,751,0
3961088,334.20,753,751,0
3961097,336.03,753,751,0
3961107,339.62,753,751,0
3961117,345.39,753,751,0
3961127,355.09,753,751,0
3961137,369.29,753,751,0
3961147,389.77,753,751,0
3961157,416.84,753,750,0
3961167,451.65,753,751,0
3961177,491.01,753,750,0
3961196,532.36,723,749,0
3961199,572.93,723,752,0
3961208,610.83,723,751,0
3961218,643.80,723,751,0
3961228,670.60,723,751,0
3961238,689.66,723,751,0
3961248,703.01,723,751,0
3961259,712.35,723,751,0
3961268,718.93,723,751,0
3961278,723.54,723,751,0
3961288,726.76,723,751,0
3961298,728.98,723,751,0
3961308,730.57,723,751,0
3961318,731.68,723,751,0
3961328,732.46,723,750,0
3961338,733.01,723,751,0
3961348,733.44,723,751,0
3961358,731.46,723,751,0
3961368,725.75,723,751,0
3961378,714.98,723,751,0
3961388,699.39,723,751,0
3961398,678.57,723,751,0
3961408,652.90,723,751,0
3961418,622.67,723,751,0
3961428,591.23,723,751,0
3961438,560.43,723,751,0
3961448,532.49,723,751,0
3961458,507.61,723,751,0
3961468,486.99,723,751,0
3961478,470.36,723,751,0
3961488,457.91,723,751,0
3961498,448.55,723,751,0
3961508,442.09,723,751,0
3961518,437.43,723,751,0
3961528,434.30,723,751,0
3961538,431.64,723,751,0
3961548,429.39,723,751,0
3961559,426.83,723,751,0
3961569,424.10,723,751,0
3961579,420.72,723,751,0
3961589,416.99,723,751,0
3961600,412.67,723,751,0
3961609,408.18,723,751,0
3961619,403.28,723,751,0
3961629,398.91,723,751,0
3961639,394.27,723,751,0
3961649,389.82,723,750,0
3961659,385.33,723,751,0
3961669,381.20,723,751,0
3961679,377.37,723,751,0
3961689,374.09,723,751,0
3961699,370.68,723,751,0
3961709,368.07,723,751,0
3961719,365.91,723,751,0
3961729,364.48,723,751,0
3961739,363.43,723,751,0
3961749,362.92,723,751,0
3961759,362.73,723,751,0
3961769,363.20,723,750,0
3961779,364.47,723,751,0
3961789,367.58,723,751,0
3961799,373.54,723,751,0
3961809,384.22,723,750,0
3961819,400.87,723,751,0
3961829,425.64,723,750,0
3961839,458.49,723,751,0
3961849,496.53,723,750,0
3961859,537.00,723,751,0
3961869,577.50,723,750,0
3961888,615.36,692,749,0
3961891,648.51,692,750,0
3961900,674.46,692,751,0
3961910,692.62,692,750,0
3961920,705.33,692,751,0
3961930,714.23,692,750,0
3961940,720.46,692,751,0
3961950,724.82,692,751,0
3961960,727.88,692,751,0
3961970,730.01,692,750,0
3961980,731.51,692,751,0
3961990,732.56,692,750,0
3962000,733.29,692,751,0
3962010,733.80,692,750,0
3962020,734.16,692,751,0
3962030,734.41,692,750,0
3962040,734.59,692,751,0
3962050,732.23,692,750,0
3962060,724.79,692,751,0
3962071,710.84,692,751,0
3962081,689.89,692,751,0
3962091,662.02,692,751,0
3962101,627.94,692,752,0
3962112,588.40,692,751,0
3962121,546.97,692,752,0
3962131,507.12,692,751,0
3962141,471.30,692,752,0
3962151,440.74,692,751,0
3962161,416.13,692,751,0
3962171,397.36,692,751,0
3962181,384.10,692,751,0
3962191,375.37,692,751,0
3962201,370.46,692,751,0
3962211,368.22,692,751,0
3962221,367.90,692,751,0
3962231,368.49,692,750,0
3962241,369.28,692,751,0
3962251,369.63,692,750,0
3962261,369.35,692,751,0
3962271,368.09,692,751,0
3962281,366.09,692,751,0
3962291,363.28,692,750,0
3962301,359.98,692,751,0
3962311,356.21,692,751,0
3962321,352.42,692,752,0
3962331,348.65,692,750,0
3962341,345.29,692,751,0
3962351,342.16,692,751,0
3962361,339.80,692,751,0
3962371,337.80,692,750,0
3962381,336.36,692,751,0
3962391,335.35,692,751,0
3962401,334.86,692,751,0
3962412,334.60,692,751,0
3962422,334.85,692,751,0
3962432,335.20,692,751,0
3962442,336.72,692,751,0
3962452,340.06,692,750,0
3962462,346.56,692,751,0
3962472,357.71,692,750,0
3962482,375.66,692,751,0
3962492,401.82,692,750,0
3962502,436.93,692,751,0
3962512,477.50,692,750,0
3962531,520.89,643,749,0
3962534,564.29,643,751,0
3962543,605.18,643,751,0
3962553,640.78,643,750,0
3962563,669.09,643,751,0
3962573,688.99,643,750,0
3962583,702.92,643,751,0
3962593,712.63,643,751,0
3962603,719.47,643,751,0
3962613,724.30,643,751,0
3962624,727.68,643,751,0
3962633,730.05,643,751,0
3962643,730.55,643,751,0
3962653,726.27,643,751,0
3962663,715.56,643,751,0
3962673,697.22,643,751,0
3962683,670.88,643,752,0
3962693,636.42,643,751,0
3962703,594.46,643,752,0
3962713,546.84,643,751,0
3962723,497.82,643,752,0
3962733,450.00,643,751,0
3962743,406.11,643,752,0
3962753,367.55,643,751,0
3962763,335.89,643,752,0
3962773,311.15,643,751,0
3962783,294.00,643,751,0
3962793,283.46,643,751,0
3962803,279.46,643,751,0
3962813,280.44,643,751,0
3962823,285.96,643,751,0
3962833,294.12,643,751,0
3962843,304.33,643,752,0
3962853,314.64,643,751,0
3962863,324.56,643,751,0
3962873,332.92,643,751,0
3962883,339.59,643,751,0
3962893,343.87,643,751,0
3962903,345.97,643,751,0
3962913,345.38,643,751,0
3962924,342.95,643,751,0
3962934,339.02,643,751,0
3962944,333.91,643,751,0
3962954,327.77,643,751,0
3962964,321.32,643,751,0
3962974,315.06,643,751,0
3962984,309.77,643,751,0
3962994,304.78,643,751,0
3963004,300.65,643,751,0
3963014,297.41,643,751,0
3963024,295.57,643,751,0
3963034,294.41,643,751,0
3963044,294.33,643,751,0
3963054,294.62,643,751,0
3963064,295.98,643,751,0
3963074,297.70,643,751,0
3963084,300.15,643,751,0
3963095,302.67,643,751,0
3963105,305.60,643,751,0
3963115,308.29,643,751,0
3963125,311.80,643,751,0
