Time,PPG,IBI,GSR,GSR_Event
1520179,366.36,813,770,0
1520189,343.67,813,766,0
1520199,325.55,813,771,0
1520209,312.53,813,766,0
1520219,304.91,813,771,0
1520229,302.11,813,766,0
1520239,303.96,813,771,0
1520249,312.93,813,766,0
1520259,326.54,813,771,0
1520269,341.42,813,766,0
1520279,355.99,813,771,0
1520289,368.98,813,766,0
1520300,379.66,813,771,0
1520310,387.26,813,766,0
1520320,391.94,813,771,0
1520330,393.71,813,767,0
1520340,392.81,813,771,0
1520350,389.48,813,766,0
1520360,384.28,813,771,0
1520370,377.68,813,767,0
1520380,370.36,813,771,0
1520390,362.75,813,766,0
1520400,355.54,813,771,0
1520410,349.08,813,767,0
1520420,343.44,813,771,0
1520430,338.72,813,766,0
1520440,334.86,813,771,0
1520450,331.69,813,767,0
1520460,329.04,813,771,0
1520471,326.67,813,767,0
1520481,324.46,813,771,0
1520491,322.48,813,768,0
1520501,320.53,813,771,0
1520512,318.87,813,769,0
1520521,317.54,813,771,0
1520531,316.86,813,768,0
1520541,316.82,813,771,0
1520551,317.69,813,769,0
1520561,319.02,813,771,0
1520571,321.07,813,768,0
1520581,323.58,813,771,0
1520591,326.45,813,768,0
1520601,329.19,813,771,0
1520611,331.49,813,768,0
1520621,333.06,813,771,0
1520631,334.41,813,769,0
1520641,336.09,813,771,0
1520651,339.36,813,768,0
1520661,345.81,813,771,0
1520671,357.61,813,768,0
1520681,376.80,813,771,0
1520691,404.72,813,768,0
1520701,441.83,813,771,0
1520711,484.91,813,769,0
1520731,530.71,813,769,0
1520734,576.35,813,773,0
1520743,618.80,813,772,0
1520753,655.59,813,773,0
1520763,684.90,813,773,0
1520773,705.63,813,772,0
1520783,720.18,813,773,0
1520793,730.41,813,772,0
1520803,737.53,813,773,0
1520813,741.92,813,772,0
1520823,741.60,813,773,0
1520833,735.63,813,772,0
1520843,723.14,813,772,0
1520854,704.07,813,772,0
1520863,678.42,813,772,0
1520873,646.84,813,772,0
1520883,610.07,813,772,0
1520893,571.44,813,772,0
1520903,532.82,813,773,0
1520913,496.19,813,772,0
1520923,462.06,813,772,0
1520933,431.49,813,773,0
1520943,404.25,813,772,0
1520953,381.12,813,772,0
1520963,361.58,813,773,0
1520973,346.24,813,772,0
1520983,334.55,813,772,0
1520993,327.27,813,771,0
