Time,PPG,IBI,GSR,GSR_Event
4842374,359.87,874,762,0
4842384,357.51,874,763,0
4842394,352.77,874,763,0
4842404,347.35,874,763,0
4842414,341.29,874,763,0
4842424,335.67,874,763,0
4842434,330.16,874,763,0
4842444,329.17,874,763,0
4842455,330.45,874,762,0
4842465,333.01,874,763,0
4842475,335.28,874,763,0
4842485,337.30,874,763,0
4842496,338.19,874,762,0
4842505,338.78,874,763,0
4842515,338.16,874,762,0
4842525,337.25,874,763,0
4842535,335.33,874,762,0
4842545,333.48,874,763,0
4842555,331.11,874,763,0
4842565,329.10,874,763,0
4842575,326.89,874,762,0
4842585,325.38,874,763,0
4842595,323.89,874,763,0
4842605,323.20,874,763,0
4842615,322.58,874,762,0
4842625,322.58,874,763,0
4842635,322.53,874,762,0
4842645,322.97,874,763,0
4842655,323.02,874,762,0
4842665,323.53,874,763,0
4842675,323.41,874,763,0
4842685,323.29,874,763,0
4842695,322.35,874,762,0
4842705,321.43,874,763,0
4842715,319.59,874,763,0
4842725,317.87,874,763,0
4842735,315.55,874,762,0
4842745,314.06,874,763,0
4842755,313.35,874,763,0
4842765,315.73,874,763,0
4842775,321.98,874,762,0
4842785,334.98,874,763,0
4842796,356.15,874,762,0
4842815,387.69,843,763,0
4842818,428.71,843,764,0
4842827,475.90,843,765,0
4842838,525.47,843,764,0
4842847,574.66,843,765,0
4842857,620.15,843,763,0
4842867,659.27,843,765,0
4842877,689.54,843,764,0
4842887,710.72,843,765,0
4842897,725.50,843,763,0
4842907,735.85,843,765,0
4842917,743.10,843,764,0
4842927,748.17,843,765,0
4842937,749.92,843,763,0
4842947,746.73,843,765,0
4842957,736.95,843,764,0
4842967,720.60,843,764,0
4842977,696.97,843,763,0
4842987,666.64,843,764,0
4842997,629.72,843,764,0
4843008,588.92,843,765,0
4843017,546.60,843,763,0
4843027,505.75,843,765,0
4843037,466.82,843,763,0
4843047,431.69,843,765,0
4843057,400.37,843,763,0
4843067,373.82,843,764,0
4843077,351.59,843,764,0
4843087,334.52,843,765,0
4843097,321.90,843,763,0
4843107,314.43,843,764,0
4843117,311.08,843,764,0
4843127,311.96,843,765,0
4843137,315.70,843,763,0
4843147,322.26,843,764,0
4843157,329.85,843,764,0
4843167,338.38,843,765,0
4843177,346.15,843,763,0
4843187,353.31,843,764,0
4843197,358.53,843,764,0
4843207,362.14,843,765,0
4843217,363.13,843,763,0
4843227,362.36,843,764,0
4843237,359.17,843,764,0
4843247,354.66,843,765,0
4843257,348.38,843,763,0
4843267,341.41,843,765,0
4843277,333.44,843,764,0
4843287,325.81,843,765,0
4843297,318.07,843,763,0
4843308,311.40,843,765,0
4843318,305.20,843,763,0
4843328,300.34,843,765,0
4843338,296.38,843,763,0
4843348,294.21,843,765,0
