Time,PPG,IBI,GSR,GSR_Event
221735,456.45,782,750,0
221745,394.00,782,746,0
221755,338.76,782,749,0
221765,292.89,782,747,0
221775,258.46,782,749,0
221785,234.58,782,746,0
221795,221.59,782,749,0
221805,217.77,782,746,0
221815,226.07,782,749,0
221825,240.19,782,746,0
221835,257.79,782,749,0
221845,275.43,782,747,0
221855,292.01,782,749,0
221865,305.25,782,746,0
221875,315.25,782,749,0
221885,320.96,782,747,0
221895,323.07,782,749,0
221905,321.29,782,746,0
221915,317.00,782,749,0
221925,310.10,782,747,0
221935,302.06,782,749,0
221945,292.78,782,746,0
221955,283.81,782,749,0
221965,275.04,782,746,0
221975,267.61,782,749,0
221985,260.91,782,746,0
221996,256.14,782,749,0
222006,252.58,782,746,0
222016,250.82,782,749,0
222026,250.19,782,746,0
222036,251.16,782,749,0
222046,252.87,782,746,0
222056,255.74,782,749,0
222066,258.90,782,746,0
222076,262.70,782,749,0
222086,266.69,782,746,0
222096,270.73,782,749,0
222106,274.32,782,746,0
222116,277.65,782,749,0
222126,280.37,782,746,0
222136,282.75,782,749,0
222146,284.28,782,746,0
222156,285.18,782,749,0
222167,285.43,782,746,0
222177,285.73,782,749,0
222187,287.10,782,746,0
222197,291.48,782,749,0
222208,301.62,782,747,0
222217,320.51,782,749,0
222227,351.51,782,746,0
222237,393.36,782,749,0
222247,442.41,782,747,0
222266,495.39,824,747,0
222269,549.01,824,749,0
222278,599.32,824,749,0
222288,642.94,824,749,0
222298,675.79,824,750,0
222308,698.87,824,748,0
222318,715.06,824,749,0
222328,726.44,824,748,0
222338,734.41,824,750,0
222348,739.99,824,748,0
222358,743.89,824,749,0
222368,746.62,824,749,0
222379,748.54,824,750,0
222388,749.88,824,748,0
222398,746.87,824,749,0
222408,735.98,824,748,0
222418,714.47,824,749,0
222428,682.27,824,748,0
222438,639.03,824,749,0
222448,585.84,824,748,0
222458,523.53,824,750,0
222468,458.27,824,748,0
222478,395.15,824,749,0
222488,339.22,824,748,0
222498,291.97,824,749,0
222508,255.76,824,748,0
222518,230.46,824,749,0
222528,216.74,824,748,0
222538,212.44,824,749,0
222548,216.98,824,748,0
222558,227.53,824,749,0
222568,243.01,824,748,0
222578,260.50,824,749,0
222588,279.08,824,749,0
222598,296.15,824,749,0
222608,311.54,824,749,0
222618,323.37,824,750,0
222628,332.18,824,748,0
222638,336.84,824,749,0
222648,338.43,824,748,0
222658,336.33,824,749,0
222668,332.03,824,749,0
222679,325.04,824,749,0
222689,317.14,824,749,0
222699,307.93,824,749,0
222709,299.16,824,749,0
222720,290.29,824,748,0
222729,282.91,824,749,0
222739,276.25,824,749,0
222749,271.81,824,749,0
222759,268.31,824,749,0
222769,267.14,824,749,0
222779,266.84,824,749,0
222789,268.82,824,749,0
222799,271.36,824,749,0
222809,275.71,824,749,0
222819,280.25,824,749,0
222829,286.09,824,749,0
222839,291.59,824,749,0
222849,297.76,824,749,0
222859,302.89,824,749,0
222869,308.15,824,749,0
222879,311.88,824,749,0
222889,315.56,824,749,0
222899,318.05,824,749,0
222909,321.72,824,749,0
222919,326.99,824,749,0
222929,337.83,824,749,0
222939,355.80,824,749,0
222949,385.82,824,749,0
222959,424.83,824,749,0
222969,470.57,824,749,0
222988,519.34,722,748,0
222991,568.91,722,751,0
223000,615.01,722,749,0
223010,654.99,722,750,0
223020,684.27,722,749,0
223030,704.80,722,750,0
223040,719.13,722,749,0
223050,729.21,722,750,0
223060,736.26,722,748,0
223070,741.24,722,750,0
223080,744.68,722,749,0
223090,747.09,722,750,0
223100,748.78,722,749,0
223110,750.00,722,749,0
223120,750.82,722,749,0
223130,751.39,722,750,0
