Time,PPG,IBI,GSR,GSR_Event
3281708,266.91,784,794,0
3281718,269.25,784,790,0
3281728,274.11,784,793,0
3281738,283.76,784,791,0
3281758,300.50,803,790,0
3281761,328.64,803,793,0
3281770,369.33,803,792,0
3281780,419.76,803,793,0
3281790,475.50,803,792,0
3281800,533.08,803,792,0
3281810,588.90,803,792,0
3281820,639.67,803,793,0
3281830,680.49,803,792,0
3281840,709.44,803,792,0
3281850,729.71,803,792,0
3281860,743.94,803,793,0
3281870,753.90,803,792,0
3281880,760.92,803,792,0
3281890,765.83,803,792,0
3281900,769.26,803,793,0
3281910,771.67,803,792,0
3281921,773.40,803,793,0
3281931,774.56,803,791,0
3281941,775.42,803,794,0
3281951,775.98,803,791,0
3281961,776.37,803,794,0
3281971,776.65,803,791,0
3281981,776.84,803,794,0
3281991,776.93,803,791,0
3282001,776.99,803,794,0
3282011,774.98,803,791,0
3282021,766.07,803,794,0
3282031,746.98,803,791,0
3282041,716.39,803,794,0
3282051,674.23,803,791,0
3282061,621.19,803,794,0
3282071,558.26,803,791,0
3282081,489.22,803,794,0
3282092,420.67,803,790,0
3282102,357.86,803,795,0
3282112,303.60,803,790,0
3282122,259.53,803,795,0
3282132,226.07,803,789,0
3282142,203.17,803,794,0
3282152,189.53,803,790,0
3282162,183.97,803,794,0
3282172,184.62,803,789,0
3282182,189.96,803,795,0
3282192,198.25,803,790,0
3282202,208.24,803,794,0
3282212,218.71,803,789,0
3282222,228.96,803,794,0
3282232,238.06,803,790,0
3282242,245.84,803,794,0
3282252,251.97,803,789,0
3282263,256.52,803,795,0
3282273,259.41,803,789,0
3282283,260.87,803,794,0
3282293,261.00,803,789,0
3282304,260.23,803,794,0
3282313,258.66,803,789,0
3282323,256.79,803,794,0
3282333,254.71,803,789,0
3282343,252.74,803,794,0
3282353,250.97,803,789,0
3282363,249.70,803,794,0
3282373,248.97,803,789,0
3282383,248.90,803,795,0
3282393,249.27,803,789,0
3282403,250.26,803,794,0
3282413,251.73,803,789,0
3282423,253.69,803,794,0
3282433,255.97,803,789,0
3282443,258.51,803,795,0
3282453,261.06,803,789,0
3282463,263.70,803,794,0
3282473,266.19,803,789,0
3282483,268.57,803,795,0
3282493,270.67,803,788,0
3282503,272.61,803,795,0
3282513,274.44,803,789,0
3282523,276.67,803,795,0
3282533,279.85,803,789,0
3282543,285.38,803,794,0
3282553,294.95,803,788,0
3282563,310.48,803,794,0
3282582,334.47,825,794,0
3282585,370.58,825,795,0
3282594,416.48,825,788,0
3282604,468.41,825,794,0
3282614,522.89,825,788,0
3282624,576.66,825,794,0
3282634,626.86,825,788,0
3282644,670.15,825,795,0
3282654,702.20,825,788,0
3282664,724.64,825,794,0
3282674,740.35,825,788,0
3282684,751.34,825,795,0
3282694,759.04,825,788,0
3282704,764.43,825,794,0
3282714,768.24,825,788,0
3282724,770.96,825,795,0
3282734,772.90,825,788,0
3282744,774.26,825,794,0
3282754,775.25,825,788,0
3282764,775.99,825,794,0
3282775,776.55,825,787,0
3282785,776.90,825,795,0
3282795,777.14,825,788,0
3282805,777.27,825,795,0
3282816,777.40,825,789,0
3282825,777.45,825,794,0
3282835,777.45,825,788,0
3282845,777.40,825,795,0
3282855,774.19,825,788,0
3282865,763.89,825,794,0
3282875,743.78,825,788,0
3282885,712.52,825,795,0
3282895,670.23,825,789,0
3282905,617.79,825,794,0
3282915,556.35,825,789,0
3282925,490.55,825,795,0
3282935,425.93,825,789,0
3282945,366.85,825,794,0
3282955,316.07,825,788,0
3282965,274.69,825,794,0
3282975,242.98,825,789,0
3282985,220.49,825,794,0
3282995,206.33,825,788,0
3283005,199.20,825,794,0
3283015,197.73,825,789,0
3283025,200.47,825,795,0
3283035,206.20,825,788,0
3283045,213.60,825,794,0
3283055,221.82,825,789,0
3283065,230.01,825,795,0
3283075,237.72,825,788,0
3283085,244.45,825,794,0
3283095,250.01,825,789,0
3283105,254.25,825,794,0
3283116,257.31,825,789,0
3283126,259.14,825,794,0
3283136,260.09,825,790,0
3283146,260.10,825,794,0
3283156,259.60,825,790,0
3283166,258.73,825,794,0
3283176,257.79,825,790,0
3283186,256.78,825,794,0
3283196,256.03,825,790,0
3283206,255.51,825,794,0
3283216,255.48,825,790,0
3283226,255.81,825,794,0
3283236,256.64,825,791,0
3283246,257.78,825,794,0
3283256,259.39,825,790,0
3283266,261.24,825,794,0
3283276,263.44,825,790,0
3283287,265.67,825,794,0
3283297,268.04,825,791,0
3283307,270.21,825,794,0
3283317,272.38,825,791,0
3283328,274.24,825,793,0
3283337,276.09,825,791,0
3283347,277.87,825,794,0
3283357,280.22,825,792,0
3283367,283.84,825,793,0
3283377,290.23,825,791,0
3283387,301.18,825,794,0
3283397,319.34,825,792,0
3283417,347.22,834,791,0
3283420,387.66,834,794,0
3283429,436.27,834,791,0
3283439,489.59,834,793,0
3283449,544.40,834,791,0
3283459,597.55,834,793,0
3283469,645.56,834,791,0
3283479,685.03,834,794,0
3283489,712.71,834,791,0
3283500,732.12,834,794,0
3283510,745.72,834,790,0
3283520,755.23,834,794,0
3283530,761.89,834,790,0
3283540,766.59,834,794,0
3283550,769.93,834,790,0
3283560,772.22,834,794,0
3283570,773.78,834,790,0
3283580,774.88,834,794,0
3283590,775.64,834,790,0
3283600,776.14,834,794,0
3283610,776.44,834,790,0
3283620,776.61,834,794,0
3283630,776.77,834,790,0
3283640,776.88,834,794,0
3283650,776.96,834,790,0
3283660,777.01,834,795,0
3283671,777.10,834,789,0
3283681,777.15,834,794,0
3283691,777.24,834,789,0
3283701,774.98,834,794,0
3283712,765.73,834,788,0
3283721,747.21,834,794,0
3283731,717.92,834,789,0
3283741,677.66,834,795,0
3283751,626.97,834,788,0
3283761,567.20,834,794,0
3283771,501.91,834,789,0
3283781,437.44,834,794,0
3283791,377.56,834,789,0
3283801,325.28,834,794,0
3283811,281.91,834,789,0
3283821,248.12,834,794,0
3283831,223.31,834,789,0
3283841,206.89,834,795,0
3283851,197.58,834,789,0
3283861,194.19,834,794,0
3283871,195.29,834,789,0
3283881,199.79,834,794,0
3283891,206.37,834,789,0
3283901,214.14,834,794,0
3283911,222.24,834,789,0
3283921,230.18,834,794,0
3283931,237.37,834,789,0
3283941,243.69,834,794,0
3283951,248.84,834,789,0
3283961,252.87,834,794,0
3283971,255.70,834,789,0
3283981,257.59,834,794,0
3283991,258.53,834,788,0
3284001,258.88,834,795,0
3284012,258.66,834,788,0
3284022,258.16,834,794,0
3284032,257.56,834,788,0
3284042,257.13,834,794,0
3284052,256.84,834,788,0
3284062,256.93,834,795,0
3284072,257.29,834,788,0
3284082,258.06,834,794,0
3284092,259.16,834,788,0
3284102,260.57,834,794,0
3284112,262.20,834,788,0
3284122,263.98,834,794,0
3284132,265.83,834,788,0
3284142,267.72,834,795,0
3284152,269.48,834,788,0
3284162,271.13,834,794,0
3284172,272.64,834,788,0
3284183,274.12,834,794,0
3284193,276.01,834,788,0
3284203,279.05,834,794,0
3284213,284.61,834,788,0
3284224,294.67,834,794,0
3284233,311.22,834,788,0
3284243,337.04,834,795,0
3284262,374.87,846,794,0
3284265,422.10,846,794,0
3284274,474.91,846,788,0
3284284,529.88,846,794,0
3284294,583.66,846,789,0
3284304,633.18,846,794,0
3284314,674.99,846,788,0
3284324,705.72,846,795,0
3284334,727.19,846,789,0
3284344,742.22,846,794,0
3284354,752.78,846,788,0
3284364,760.22,846,794,0
3284374,765.47,846,789,0
3284384,769.14,846,794,0
3284395,771.67,846,789,0
3284404,773.48,846,795,0
3284414,774.75,846,788,0
3284424,775.64,846,794,0
3284434,776.26,846,789,0
3284444,776.66,846,794,0
3284454,776.89,846,788,0
3284464,777.05,846,794,0
3284474,777.12,846,789,0
3284484,777.21,846,795,0
3284494,777.28,846,789,0
3284504,777.28,846,794,0
3284514,777.28,846,789,0
3284524,777.28,846,794,0
3284534,777.33,846,789,0
3284544,774.40,846,795,0
3284554,764.04,846,789,0
3284564,743.50,846,794,0
3284574,712.23,846,789,0
3284584,669.95,846,795,0
3284594,617.34,846,789,0
3284604,555.48,846,794,0
3284614,489.08,846,789,0
3284624,424.00,846,794,0
3284634,364.64,846,790,0
3284644,312.98,846,794,0
3284654,270.64,846,789,0
3284664,237.83,846,794,0
3284674,214.36,846,790,0
3284684,199.08,846,794,0
3284695,191.00,846,791,0
3284705,188.64,846,794,0
3284715,190.81,846,791,0
3284725,196.05,846,794,0
3284736,203.41,846,791,0
3284745,211.68,846,794,0
