Time,PPG,IBI,GSR,GSR_Event
5133,713.15,813,760,0
5143,726.99,813,760,0
5153,736.59,813,761,0
5164,743.14,813,760,0
5174,747.64,813,762,0
5184,750.66,813,760,0
5194,752.69,813,761,0
5204,754.16,813,760,0
5214,755.22,813,762,0
5224,755.97,813,760,0
5234,757.65,813,761,0
5244,748.67,813,762,0
5254,734.37,813,763,0
5264,691.87,813,760,0
5274,629.64,813,761,0
5284,553.59,813,760,0
5294,467.91,813,762,0
5304,374.34,813,760,0
5314,286.51,813,761,0
5324,200.60,813,760,0
5335,140.46,813,762,0
5345,102.27,813,760,0
5355,94.04,813,761,0
5365,117.69,813,760,0
5376,166.72,813,762,0
5385,233.54,813,760,0
5395,312.79,813,761,0
5405,400.75,813,761,0
5415,490.91,813,762,0
5425,568.00,813,761,0
5435,625.00,813,761,0
5445,664.90,813,760,0
5455,692.83,813,762,0
5465,712.38,813,760,0
5475,726.07,813,762,0
5485,735.65,813,760,0
5495,741.75,813,762,0
5505,741.53,813,761,0
5515,733.18,813,761,0
5525,715.21,813,760,0
5535,687.64,813,762,0
5545,650.76,813,760,0
5555,605.92,813,761,0
5565,554.68,813,760,0
5575,502.19,813,762,0
5585,451.69,813,760,0
5595,406.61,813,761,0
5605,367.90,813,760,0
5615,336.73,813,762,0
5625,312.38,813,760,0
5635,294.83,813,762,0
5645,282.83,813,760,0
5655,276.16,813,762,0
5665,272.94,813,760,0
5676,272.74,813,762,0
5686,274.02,813,760,0
5696,276.37,813,762,0
5706,278.62,813,760,0
5716,280.62,813,763,0
5726,281.59,813,760,0
5736,281.88,813,762,0
5746,281.28,813,760,0
5756,280.38,813,762,0
5766,279.11,813,760,0
5776,278.13,813,762,0
5786,277.62,813,760,0
5796,278.29,813,762,0
5806,280.56,813,760,0
5816,285.36,813,762,0
5826,293.23,813,760,0
5836,305.59,813,762,0
5847,323.24,813,760,0
5857,347.42,813,762,0
5867,378.71,813,761,0
5877,417.33,813,762,0
5888,462.06,813,761,0
5897,509.57,813,762,0
5907,556.71,813,761,0
5917,601.16,813,762,0
5927,640.67,813,761,0
5937,673.59,813,762,0
5956,698.92,884,762,0
5958,716.73,884,763,0
5968,729.28,884,763,0
5978,738.15,884,764,0
5988,744.45,884,763,0
5998,748.94,884,763,0
6008,752.17,884,763,0
6018,754.52,884,764,0
6028,756.17,884,763,0
6038,757.32,884,763,0
6048,755.94,884,762,0
6059,749.78,884,763,0
6068,737.93,884,762,0
6078,719.31,884,763,0
6088,693.63,884,762,0
6098,660.74,884,763,0
6108,621.52,884,762,0
6118,578.72,884,763,0
6128,535.60,884,762,0
6138,493.85,884,763,0
6148,455.88,884,762,0
6158,422.87,884,763,0
6168,396.17,884,762,0
6178,375.33,884,763,0
6188,360.58,884,763,0
6198,351.15,884,763,0
6208,346.82,884,762,0
6218,346.19,884,763,0
6228,348.49,884,763,0
6238,352.28,884,763,0
6248,356.87,884,762,0
6258,361.45,884,763,0
6268,365.69,884,763,0
6278,368.91,884,763,0
6288,371.04,884,763,0
6298,372.01,884,763,0
6308,372.05,884,763,0
6318,371.35,884,763,0
6328,369.70,884,763,0
6338,367.18,884,763,0
6348,363.91,884,763,0
6359,359.91,884,763,0
6369,355.18,884,763,0
6379,349.51,884,762,0
6389,343.36,884,763,0
6400,336.78,884,762,0
6409,330.42,884,763,0
6419,324.46,884,763,0
6429,319.74,884,763,0
6439,316.05,884,762,0
6449,314.19,884,763,0
6459,313.75,884,763,0
6469,315.24,884,763,0
6479,317.87,884,762,0
6489,321.76,884,763,0
6499,326.08,884,762,0
6509,331.20,884,763,0
6519,336.19,884,764,0
6529,341.19,884,763,0
6539,345.81,884,762,0
6549,350.66,884,763,0
6559,355.61,884,762,0
6569,361.64,884,763,0
6579,368.95,884,762,0
6589,379.16,884,763,0
6599,393.00,884,762,0
6609,412.33,884,763,0
6619,437.52,884,762,0
6629,469.89,884,763,0
6639,507.47,884,763,0
6659,547.74,702,761,0
6661,587.98,702,763,0
6671,626.43,702,763,0
6681,660.54,702,762,0
6691,689.09,702,763,0
6701,710.32,702,762,0
6711,725.23,702,763,0
6721,735.66,702,762,0
6731,743.00,702,763,0
6742,748.15,702,762,0
6751,751.79,702,763,0
6761,754.34,702,762,0
6771,756.12,702,763,0
6781,757.33,702,762,0
6791,757.10,702,763,0
6801,751.84,702,763,0
6811,739.98,702,763,0
6821,719.54,702,762,0
6831,690.88,702,763,0
6841,653.46,702,762,0
6851,608.49,702,763,0
6861,557.26,702,762,0
6871,505.37,702,763,0
6881,454.94,702,762,0
6891,410.05,702,763,0
6901,370.95,702,762,0
6912,340.19,702,763,0
6921,316.86,702,763,0
6931,302.67,702,763,0
6941,295.57,702,762,0
6951,296.00,702,763,0
6961,301.23,702,762,0
6971,311.36,702,763,0
6981,323.60,702,762,0
6991,337.99,702,763,0
7001,351.58,702,763,0
7011,364.69,702,763,0
7021,375.20,702,762,0
7031,384.01,702,763,0
7041,389.36,702,762,0
7051,392.30,702,763,0
7061,391.39,702,762,0
7071,388.06,702,763,0
7081,381.10,702,763,0
7091,372.46,702,763,0
7101,360.88,702,762,0
7111,348.23,702,763,0
7121,333.85,702,763,0
7131,319.71,702,763,0
7141,305.01,702,762,0
7151,291.72,702,763,0
7161,278.65,702,762,0
7171,267.78,702,763,0
7181,257.95,702,762,0
7191,250.55,702,763,0
7201,244.17,702,762,0
7212,240.18,702,763,0
7222,237.12,702,762,0
7232,236.44,702,763,0
7242,236.52,702,763,0
7252,238.81,702,763,0
7262,241.74,702,762,0
7272,246.62,702,763,0
7282,251.79,702,763,0
7292,258.58,702,763,0
7302,265.14,702,762,0
7312,272.85,702,763,0
7322,280.05,702,762,0
7332,288.31,702,763,0
7342,296.44,702,762,0
7352,306.68,702,763,0
7362,318.44,702,762,0
7372,334.38,702,763,0
7383,354.06,702,762,0
7393,379.93,702,763,0
7403,411.19,702,763,0
7413,449.19,702,763,0
7424,491.56,702,763,0
7433,536.05,702,763,0
7443,579.32,702,763,0
7453,619.94,702,763,0
7473,655.40,814,762,0
7475,684.94,814,763,0
7485,707.28,814,763,0
7495,723.06,814,763,0
7505,734.05,814,763,0
7515,740.04,814,763,0
7525,739.81,814,763,0
7535,732.88,814,763,0
7545,718.48,814,763,0
7555,696.69,814,763,0
7565,666.95,814,763,0
7575,630.07,814,763,0
7585,587.92,814,763,0
7596,543.84,814,763,0
7606,499.53,814,763,0
7616,457.29,814,762,0
7626,418.12,814,763,0
7636,383.80,814,762,0
7646,354.46,814,763,0
7656,330.79,814,763,0
7666,312.25,814,763,0
7676,299.06,814,762,0
7686,290.60,814,763,0
7696,286.65,814,762,0
7706,286.45,814,763,0
7716,289.53,814,762,0
7726,295.20,814,763,0
7736,303.11,814,763,0
7746,312.55,814,763,0
7756,323.14,814,762,0
7767,334.24,814,763,0
7777,345.53,814,762,0
7787,356.77,814,763,0
7797,367.47,814,762,0
7808,377.53,814,763,0
7817,386.54,814,763,0
7827,394.35,814,763,0
7837,400.72,814,762,0
7847,405.77,814,763,0
7857,409.23,814,762,0
7867,411.34,814,763,0
7877,411.71,814,762,0
7887,410.90,814,763,0
7897,408.91,814,762,0
7907,406.11,814,763,0
7917,402.18,814,762,0
7927,397.80,814,763,0
7937,392.89,814,762,0
7947,388.08,814,763,0
7957,383.08,814,762,0
7967,378.52,814,763,0
7977,374.03,814,762,0
7987,370.42,814,763,0
7997,367.08,814,762,0
8007,364.49,814,763,0
8017,361.94,814,762,0
8027,360.07,814,763,0
8037,358.21,814,762,0
8047,357.20,814,763,0
8057,357.14,814,762,0
8067,359.50,814,763,0
8077,365.26,814,762,0
8087,376.71,814,763,0
8097,394.80,814,762,0
8108,421.56,814,763,0
8118,457.05,814,762,0
8128,498.39,814,763,0
8147,542.33,675,762,0
8150,586.20,675,764,0
8159,627.16,675,762,0
8169,663.11,675,763,0
8179,691.79,675,762,0
8189,712.25,675,763,0
8199,726.58,675,762,0
8209,736.60,675,763,0
8219,743.62,675,762,0
8229,748.58,675,763,0
8239,752.05,675,762,0
8249,754.48,675,763,0
8259,756.18,675,762,0
