Time,GSR
1957618,763
1957628,760
1957638,763
1957648,761
1957658,763
1957668,760
1957678,763
1957688,761
1957698,763
1957708,760
1957719,763
1957729,760
1957739,764
1957749,760
1957760,764
1957769,760
1957779,764
1957789,760
1957799,764
1957809,760
1957819,764
1957829,760
1957839,764
1957849,760
1957859,764
1957869,760
1957879,764
1957889,761
1957899,764
1957909,760
1957919,764
1957929,760
1957939,764
1957949,760
1957959,764
1957969,760
1957979,764
1957989,760
1957999,764
1958009,760
1958019,764
1958029,760
1958048,759
1958051,747
1958060,765
1958070,760
1958080,765
1958090,760
1958100,765
1958110,760
1958120,765
1958130,760
1958140,765
1958150,760
1958160,765
1958170,759
1958180,765
1958190,760
1958200,765
1958210,759
1958220,765
1958231,759
1958241,771
1958251,750
1958261,774
1958272,745
1958281,771
1958291,750
1958301,775
1958311,744
1958321,770
1958331,751
1958341,775
1958351,745
1958361,769
1958371,752
1958381,774
1958391,745
1958401,769
1958411,753
1958421,774
1958431,745
1958441,774
1958451,753
1958461,774
1958471,746
1958481,774
1958491,754
1958501,774
1958511,746
1958521,774
1958531,755
1958541,774
1958551,746
1958561,774
1958572,745
1958582,771
1958592,748
1958602,770
1958612,749
1958622,772
1958632,748
1958642,770
1958652,749
1958662,772
1958672,748
1958682,770
1958692,748
1958702,773
1958712,748
1958731,747
1958734,757
1958743,770
1958753,751
1958763,768
1958773,753
1958784,767
1958793,751
1958803,768
1958813,753
1958823,767
1958833,750
1958843,768
1958853,752
1958863,767
1958873,750
1958883,768
1958893,752
1958903,767
1958913,750
1958923,768
1958933,752
1958943,767
1958953,756
1958963,767
1958973,752
1958983,767
1958993,756
1959003,767
1959013,752
1959023,767
1959033,755
1959043,768
1959053,752
1959063,767
1959073,755
1959084,766
1959094,758
1959104,766
1959114,758
1959124,765
1959134,757
1959144,766
1959154,758
1959164,765
1959174,758
1959184,766
1959194,758
1959204,765
1959214,758
1959224,766
1959234,758
1959244,765
1959255,759
1959265,765
1959275,761
1959285,764
1959296,762
1959305,765
1959315,761
1959325,764
1959335,762
1959345,765
1959355,761
1959365,764
1959375,762
1959385,765
1959395,761
1959405,764
1959415,762
1959425,765
1959444,764
1959447,761
1959456,763
1959467,761
1959476,763
1959486,762
1959496,763
1959506,761
1959516,762
1959526,762
1959536,763
1959546,761
1959556,763
1959566,762
1959576,763
1959586,761
1959596,762
1959606,762
1959616,763
1959626,761
1959636,764
1959646,762
1959656,763
1959666,762
1959676,764
1959686,763
1959696,763
1959706,762
1959716,764
1959726,763
1959736,762
1959746,762
1959756,764
1959767,761
1959777,763
1959787,760
1959797,764
1959808,760
1959817,763
1959827,761
1959837,764
1959847,760
1959857,763
1959867,760
1959877,764
1959887,760
1959897,763
1959907,761
1959917,764
1959927,760
1959937,763
1959947,761
1959957,764
1959967,761
1959977,764
1959987,761
1959997,764
1960007,761
1960017,764
1960027,761
1960037,764
1960047,761
1960057,764
1960067,761
1960077,764
1960087,761
1960097,764
1960108,760
1960118,764
1960128,760
1960147,759
1960151,745
1960159,766
1960169,760
1960179,766
1960189,755
1960199,765
1960209,760
1960219,766
1960229,756
1960239,765
1960249,760
1960259,765
1960269,757
1960279,765
1960289,760
1960299,765
1960309,757
1960320,773
1960329,760
1960339,765
1960349,758
1960359,772
1960369,760
1960379,765
1960389,759
1960399,772
1960409,759
1960419,765
1960429,759
1960439,771
1960449,759
1960459,765
1960469,759
1960479,771
1960489,750
1960499,765
1960509,759
1960519,770
1960529,751
1960539,765
1960549,759
1960559,770
1960569,752
1960579,765
1960589,759
1960599,769
1960609,753
1960620,774
1960630,745
1960640,774
1960650,746
1960660,771
1960670,746
1960680,774
1960690,746
1960700,771
1960710,746
1960720,774
1960730,745
1960740,772
1960750,747
1960760,775
1960770,745
1960780,772
1960791,748
1960801,771
1960820,769
1960823,766
1960833,757
1960843,766
1960853,758
1960863,765
1960873,759
1960883,766
1960893,758
1960903,765
1960913,759
1960923,766
1960933,758
1960943,765
1960953,759
1960963,766
1960973,758
1960983,765
1960993,759
1961004,765
1961014,761
1961024,764
1961034,762
1961044,763
1961054,761
1961064,764
1961074,762
1961084,763
1961094,761
1961104,764
1961114,761
1961124,763
1961134,761
1961144,764
1961154,761
1961164,763
1961175,762
1961185,762
1961195,763
1961205,761
1961216,764
1961225,762
1961235,763
1961245,761
1961255,764
1961265,762
1961275,763
1961285,761
1961295,764
1961305,762
1961315,763
1961325,761
1961335,764
1961345,763
1961355,763
1961365,761
1961375,764
1961385,761
1961395,763
1961405,762
1961415,764
1961425,761
1961435,763
1961445,762
1961455,764
1961465,761
1961484,762
1961487,760
1961496,764
1961506,761
1961516,764
1961526,760
1961536,764
1961546,760
1961556,764
1961566,760
1961576,764
1961586,760
1961596,764
1961606,760
1961616,764
1961626,760
1961636,764
1961646,760
1961656,764
1961666,760
1961676,764
1961687,760
1961697,764
1961707,760
1961717,765
1961728,759
1961737,765
1961747,760
1961757,765
1961767,759
1961777,764
1961787,760
1961797,764
1961807,759
1961817,764
1961827,760
1961837,765
1961847,759
1961857,764
1961867,760
1961877,765
1961887,759
1961897,765
1961907,760
1961917,765
1961927,759
1961937,765
1961947,760
1961957,765
1961967,759
1961977,765
1961987,760
1961997,765
1962007,760
1962017,765
1962028,760
1962038,766
1962048,758
1962058,772
1962068,749
1962078,766
1962088,759
1962098,771
1962108,750
1962118,765
1962128,760
1962138,771
1962148,750
1962158,765
1962177,765
1962180,771
1962189,747
1962199,775
1962209,745
1962219,774
1962229,746
1962240,771
1962249,745
1962259,773
1962269,746
1962279,771
1962289,745
1962299,774
1962309,745
1962319,771
1962329,745
1962339,774
1962349,745
1962359,771
1962369,746
1962379,774
1962389,745
1962399,771
1962409,748
1962419,774
1962429,744
1962439,771
1962449,748
1962459,774
1962469,744
1962479,772
1962489,748
1962499,774
1962509,744
1962519,772
1962529,748
1962540,770
1962550,748
1962560,769
1962570,751
1962580,767
1962590,748
1962600,769
1962610,751
1962620,767
1962630,748
1962640,769
1962650,750
1962660,767
1962670,748
1962680,770
1962690,750
1962700,767
1962711,753
1962721,767
1962731,757
1962741,765
1962752,758
1962761,767
1962771,756
1962781,765
1962791,758
1962801,767
1962811,756
1962821,766
1962831,758
1962841,767
1962851,756
1962861,766
1962881,765
1962884,762
1962893,761
1962903,762
1962913,762
1962924,762
1962934,763
1962944,760
1962954,763
1962964,760
1962974,763
1962984,761
1962994,764
1963004,760
1963014,763
1963024,761
1963034,764
1963044,760
1963054,763
1963064,761
1963074,764
1963084,760
1963095,763
1963105,760
1963115,763
1963125,760
1963136,764
1963145,760
1963155,763
1963165,760
1963175,764
1963185,760
1963195,763
1963205,760
1963215,764
1963225,760
1963235,763
1963245,760
1963255,764
1963265,760
1963275,763
1963285,760
1963295,764
1963305,760
1963315,763
1963325,760
1963335,764
1963345,760
1963355,763
1963365,760
1963375,764
1963385,760
1963395,763
1963405,760
1963415,764
1963425,760
1963436,764
1963446,760
1963456,764
1963466,760
1963476,765
1963486,760
1963496,765
1963506,760
1963516,765
1963526,760
1963545,759
1963548,746
1963557,773
1963567,759
1963577,765
1963587,756
1963597,773
1963607,759
1963617,765
1963627,757
1963637,772
1963648,747
1963657,765
1963667,758
1963677,771
1963687,748
1963697,765
1963707,759
1963717,771
1963727,748
1963737,765
1963747,759
1963757,771
1963767,749
1963777,765
1963787,759
1963797,770
1963807,750
1963817,774
1963827,759
1963837,769
1963847,751
1963857,774
1963867,759
1963877,769
1963887,751
1963897,774
1963907,759
1963917,768
1963927,752
1963937,774
1963948,745
1963958,774
1963968,745
1963978,771
1963988,748
1963998,774
1964008,745
1964018,771
1964028,748
1964038,774
1964048,744
1964058,771
1964068,748
1964078,774
1964088,744
1964098,772
1964108,748
1964119,771
1964129,748
1964139,769
1964149,751
1964160,768
1964169,748
1964179,769
1964198,767
1964201,764
1964210,753
1964220,766
1964230,757
1964240,765
1964250,753
1964260,766
1964270,756
1964280,766
1964290,752
1964300,766
1964310,756
1964320,765
1964331,757
1964340,766
1964350,756
1964360,765
1964370,757
1964380,767
1964390,756
1964400,765
1964410,757
1964420,767
1964430,755
1964440,765
1964450,757
1964460,767
1964470,755
1964480,766
1964490,757
1964500,765
1964510,755
1964520,766
1964530,757
1964540,765
1964550,755
1964560,766
1964570,757
1964580,765
1964590,754
1964600,766
1964610,757
1964620,765
1964631,757
1964641,765
1964651,759
1964661,764
1964672,761
1964681,765
1964691,759
1964701,764
1964711,761
1964721,765
1964731,759
1964741,764
1964751,761
1964761,765
1964771,759
1964781,764
1964791,761
1964801,765
1964811,759
1964821,765
1964831,761
1964841,764
1964860,764
1964863,761
1964872,762
1964882,762
1964892,762
1964902,762
1964912,762
1964922,762
1964932,761
1964942,763
1964952,762
1964962,762
1964972,761
1964982,763
1964992,762
1965002,762
1965012,763
1965022,763
1965032,762
1965042,762
1965052,763
1965062,763
1965072,762
1965082,762
1965092,763
1965102,763
1965112,762
1965122,762
1965132,763
1965143,761
1965153,763
1965163,760
1965173,763
1965184,760
1965193,763
1965203,760
1965213,763
1965223,760
1965233,763
1965243,760
1965253,763
1965263,760
1965273,763
1965283,760
1965293,763
1965303,760
1965313,763
1965323,760
1965333,763
1965343,760
1965353,763
1965363,761
1965373,764
1965383,760
1965393,763
1965403,761
1965413,764
1965423,760
1965433,763
1965443,761
1965453,764
1965463,760
1965473,763
1965484,760
1965494,764
1965504,760
1965514,764
1965534,763
1965537,774
1965546,753
1965556,774
1965566,745
1965576,767
1965586,753
1965596,774
1965606,746
1965616,766
1965626,754
1965636,774
1965646,746
1965656,765
1965666,755
1965676,773
1965686,747
1965697,774
1965707,744
1965717,772
1965727,747
1965737,770
1965747,744
1965757,772
1965767,747
1965777,770
1965787,744
1965797,772
1965807,747
1965817,770
1965827,744
1965837,773
1965847,747
1965857,770
1965868,747
1965878,769
1965888,750
1965898,767
1965908,752
1965918,769
1965928,750
1965938,767
1965948,752
1965958,769
1965968,750
1965978,767
1965988,751
1965998,769
1966008,749
1966018,768
1966028,752
1966039,767
1966049,755
1966059,766
1966069,757
1966080,765
1966089,756
1966099,766
1966109,758
1966119,766
1966129,755
1966139,766
1966149,757
1966159,765
1966169,755
1966179,766
1966189,758
1966199,765
1966209,754
1966228,756
1966231,763
1966240,764
1966251,761
1966260,765
1966270,760
1966280,764
1966290,761
1966300,765
1966310,759
1966320,764
1966330,761
1966340,765
1966350,759
1966360,764
1966370,761
1966380,765
1966390,759
1966400,764
1966410,761
1966420,764
1966430,759
1966440,764
1966450,761
1966460,764
1966470,759
1966480,764
1966490,761
1966500,764
1966510,759
1966520,765
1966530,760
1966540,764
1966551,762
1966561,763
1966571,762
1966581,762
1966592,763
1966601,763
1966611,763
1966621,762
1966631,763
1966641,763
1966651,762
1966661,762
1966671,763
1966681,763
1966691,762
1966701,762
1966711,763
1966721,763
1966731,762
1966741,762
1966751,763
1966761,761
1966771,762
1966781,762
1966791,763
1966801,761
1966811,762
1966821,762
1966831,763
1966841,762
1966851,762
1966861,763
1966871,763
1966881,762
1966892,763
1966902,761
1966912,764
1966931,763
1966935,766
1966943,761
1966953,764
1966963,760
1966973,764
1966983,760
1966993,764
1967003,760
1967013,764
1967023,760
1967033,764
1967043,760
1967053,764
1967063,760
1967073,764
1967083,760
1967093,764
1967104,760
1967113,764
1967123,760
1967133,764
1967143,760
1967153,764
1967163,760
1967173,764
1967183,760
1967193,764
1967203,760
1967213,764
1967223,760
1967233,764
1967243,760
1967253,764
1967263,760
1967273,764
1967283,760
1967293,764
1967303,760
1967313,764
1967323,760
1967333,764
1967343,760
1967353,764
1967363,760
1967373,764
1967383,760
1967393,764
1967404,760
1967414,765
1967424,759
1967434,765
1967444,759
1967454,765
1967464,759
1967474,765
1967484,760
1967494,765
1967504,759
1967514,765
1967524,760
1967534,765
1967544,760
1967554,765
1967564,760
1967575,769
1967585,752
1967595,775
1967605,745
1967616,774
1967634,772
1967637,768
1967646,748
1967656,770
1967666,745
1967676,771
1967686,748
1967696,770
1967706,744
1967716,771
1967726,747
1967736,770
1967746,744
1967756,771
1967766,748
1967776,770
1967787,748
1967796,772
1967806,748
1967816,770
1967826,748
1967836,772
1967846,748
1967856,770
1967866,748
1967876,772
1967886,747
1967896,770
1967906,748
1967916,772
1967926,747
1967936,770
1967946,747
1967956,769
1967966,747
1967976,770
1967986,747
1967996,770
1968006,747
1968016,770
1968026,747
1968036,770
1968046,746
1968056,770
1968066,747
1968076,770
1968087,750
1968097,768
1968107,752
1968117,767
1968128,756
1968137,768
1968147,751
1968157,767
1968167,756
1968177,769
1968187,752
1968197,767
1968207,755
1968217,769
1968227,751
1968237,768
1968247,755
1968257,769
1968267,751
1968277,768
1968296,766
1968300,764
1968308,757
1968318,765
1968328,758
1968338,765
1968348,757
1968358,765
1968368,758
1968378,765
1968388,757
1968398,765
1968408,758
1968418,765
1968428,757
1968438,765
1968448,758
1968458,765
1968468,759
1968478,766
1968488,758
1968498,765
1968508,759
1968518,765
1968528,758
1968538,765
1968548,759
1968558,766
1968568,758
1968578,766
1968588,759
1968599,764
1968609,761
1968619,764
1968629,762
1968640,763
1968649,761
1968659,764
1968669,762
1968679,763
1968689,760
1968699,764
1968709,761
1968719,763
1968729,760
1968739,764
1968749,761
1968759,763
1968769,760
1968779,764
1968789,761
1968799,763
1968809,762
1968819,764
1968829,761
1968839,763
1968849,762
1968859,764
1968869,762
1968879,763
1968889,762
1968899,764
1968909,761
1968919,763
1968929,762
1968949,762
1968952,765
1968961,760
1968971,763
1968982,760
1968991,764
1969001,760
1969011,763
1969021,761
1969031,763
1969041,760
1969051,763
1969061,761
1969071,763
1969081,760
1969091,763
1969101,760
1969111,763
1969121,760
1969131,763
1969141,760
1969152,764
1969161,760
1969171,763
1969181,760
1969191,764
1969201,760
1969211,763
1969221,761
1969231,764
1969241,760
1969251,763
1969261,761
1969271,764
1969281,760
1969291,763
1969301,761
1969311,764
1969321,760
1969331,763
1969341,761
1969351,764
1969361,760
1969371,763
1969381,761
1969391,763
1969401,760
1969411,763
1969421,761
1969431,763
1969441,760
1969452,764
1969462,760
1969472,764
1969482,760
1969492,765
1969502,760
1969512,764
1969522,760
1969532,765
1969542,760
1969552,764
1969562,760
1969572,764
1969582,760
1969592,764
1969602,760
1969622,758
1969625,746
1969634,775
1969644,745
1969654,773
1969665,746
1969675,771
1969685,747
1969695,770
1969705,749
1969715,770
1969725,747
1969735,770
1969745,749
1969755,771
1969765,747
1969775,770
1969785,749
1969795,771
1969805,747
1969815,770
1969825,749
1969836,769
1969846,751
1969856,767
1969866,755
1969876,766
1969886,751
1969896,767
1969906,754
1969916,766
1969926,751
1969936,767
1969946,754
1969956,766
1969966,751
1969976,767
1969986,754
1969996,766
1970007,757
1970017,765
1970027,758
1970037,765
1970048,759
1970057,765
1970067,757
1970077,765
1970087,759
1970097,765
1970107,758
1970117,765
1970127,759
1970137,766
1970147,758
1970157,766
1970167,759
1970177,766
1970187,758
1970197,766
1970207,759
1970217,765
1970227,758
1970237,766
1970247,759
1970257,765
1970267,758
1970277,766
1970296,764
1970299,761
1970308,760
1970318,764
1970328,761
1970338,763
1970348,760
1970358,764
1970368,761
1970378,763
1970388,762
1970398,764
1970408,761
1970418,763
1970428,762
1970438,764
1970448,761
1970458,763
1970468,762
1970478,764
1970488,761
1970498,763
1970508,762
1970519,762
1970529,763
1970539,761
1970549,763
1970560,760
1970569,762
1970579,761
1970589,763
1970599,761
1970609,762
1970619,762
1970629,763
1970639,761
1970649,762
1970659,762
1970669,763
1970679,761
1970689,762
1970699,762
1970709,763
1970719,761
1970729,763
1970739,762
1970749,763
1970759,761
1970769,764
1970779,762
1970789,763
1970799,761
1970809,764
1970819,762
1970829,763
1970839,761
1970849,764
1970860,760
1970870,763
1970880,761
1970890,764
1970900,760
1970910,763
1970920,760
1970930,764
1970940,760
1970950,763
1970960,760
1970979,759
1970982,755
1970991,764
1971001,760
1971011,764
1971021,760
1971031,764
1971041,760
1971051,764
1971061,760
1971072,765
1971081,760
1971091,764
1971101,760
1971111,765
1971121,760
1971131,764
1971141,760
1971151,765
1971161,760
1971171,764
1971181,760
1971191,765
1971201,760
1971211,764
1971221,760
1971231,765
1971241,759
1971251,764
1971261,760
1971271,765
1971281,759
1971291,764
1971301,760
1971311,764
1971321,759
1971331,764
1971341,760
1971351,764
1971361,759
1971372,765
1971382,759
1971392,769
1971402,752
1971412,774
1971422,759
1971432,768
1971442,753
1971452,774
1971462,759
1971472,767
1971482,754
1971492,774
1971502,760
1971512,766
1971522,754
1971532,774
1971543,746
1971553,774
1971563,744
1971573,771
1971584,748
1971593,774
1971603,744
1971622,745
1971625,758
1971634,770
1971644,748
1971654,769
1971664,751
1971674,770
1971684,747
1971694,769
1971704,751
1971714,770
1971724,747
1971734,769
1971744,750
1971755,768
1971764,747
1971774,769
1971784,750
1971794,768
1971804,747
1971814,769
1971824,750
1971834,768
1971844,747
1971854,769
1971864,750
1971874,768
1971884,747
1971894,770
1971904,749
1971914,768
1971924,752
1971934,770
1971944,749
1971954,768
1971964,751
1971974,770
1971984,749
1971994,768
1972004,751
1972014,770
1972024,748
1972034,768
1972044,751
1972055,767
1972065,755
1972075,766
1972085,757
1972096,765
1972105,754
1972115,766
1972125,757
1972135,765
1972145,754
1972155,766
1972165,757
1972175,765
1972185,754
1972195,766
1972205,757
1972215,765
1972225,753
1972235,767
1972245,757
1972255,765
1972265,757
1972275,766
1972285,757
1972304,756
1972307,762
1972316,766
1972326,759
1972336,764
1972346,761
1972356,765
1972366,758
1972376,764
1972386,761
1972396,765
1972406,758
1972416,764
1972426,760
1972436,764
1972446,758
1972456,764
1972466,760
1972476,764
1972486,758
1972496,764
1972506,760
1972516,764
1972526,758
1972536,764
1972546,760
1972556,764
1972567,761
1972577,763
1972587,762
1972597,762
1972608,763
1972617,763
1972627,762
1972637,762
1972647,763
1972657,763
1972667,762
1972677,762
1972687,763
1972697,763
1972707,762
1972717,762
1972727,762
1972737,763
1972747,762
1972757,762
1972767,762
1972777,761
1972787,762
1972797,762
1972807,762
1972817,761
1972827,762
1972837,762
1972847,762
1972857,761
1972867,762
1972877,763
1972887,762
1972897,762
1972908,763
1972918,761
1972928,763
1972938,760
1972948,763
1972958,761
1972968,764
1972978,760
1972988,763
1973007,763
1973010,765
1973019,760
1973029,764
1973039,760
1973049,764
1973059,760
1973069,764
1973079,760
1973089,764
1973099,760
1973109,763
1973120,760
1973129,763
1973139,760
1973149,763
1973159,760
1973169,763
1973179,760
1973189,763
1973199,760
1973209,763
1973219,760
1973229,763
1973239,760
1973249,763
1973259,760
1973269,764
1973279,760
1973289,764
1973299,760
1973309,764
1973319,760
1973329,764
1973339,760
1973349,764
1973359,760
1973369,764
1973379,760
1973389,764
1973399,760
1973409,764
1973420,760
1973430,764
1973440,759
1973450,765
1973460,759
1973470,764
1973480,759
1973490,765
1973500,759
1973510,764
1973520,759
1973530,765
1973540,759
1973550,764
1973560,759
1973570,765
1973580,759
1973591,768
1973601,752
1973611,774
1973621,745
1973632,774
1973641,753
1973651,774
1973661,746
1973671,774
1973681,754
1973691,774
1973701,746
1973711,774
1973730,770
1973733,769
1973742,747
1973752,770
1973762,744
1973772,772
1973782,747
1973792,770
1973803,747
1973812,772
1973822,747
1973832,770
1973842,747
1973852,772
1973862,747
1973872,770
1973882,747
1973892,773
1973902,747
1973912,770
1973922,747
1973932,773
1973942,746
1973952,771
1973962,747
1973972,770
1973982,746
1973992,770
1974002,747
1974012,770
1974022,746
1974032,770
1974042,747
1974052,770
1974062,746
1974072,770
1974082,747
1974092,770
1974103,749
1974113,768
1974123,751
1974133,767
1974144,755
1974153,768
1974163,751
1974173,767
1974183,755
1974193,768
1974203,751
1974213,767
1974223,755
1974233,768
1974243,751
1974253,767
1974263,755
1974273,769
1974283,751
1974293,767
1974303,754
1974313,766
1974323,751
1974333,768
1974343,754
1974353,766
1974363,751
1974373,768
1974383,753
1974393,766
1974412,768
1974415,765
1974424,758
1974434,765
1974444,757
1974454,765
1974464,757
1974474,765
1974484,759
1974494,765
1974504,758
1974514,765
1974524,759
1974534,765
1974544,757
1974554,765
1974564,758
1974574,765
1974584,757
1974594,765
1974604,758
1974615,764
1974625,761
1974635,764
1974645,761
1974656,762
1974665,761
1974675,764
1974685,762
1974695,762
1974705,760
1974715,764
1974725,762
1974735,762
1974745,760
1974755,764
1974765,761
1974775,763
1974785,760
1974795,764
1974805,761
1974815,763
1974825,762
1974835,764
1974845,761
1974855,763
1974865,762
1974875,764
1974885,761
1974895,763
1974905,762
1974915,764
1974925,761
1974935,763
1974945,762
1974956,762
1974966,763
1974976,761
1974986,763
1974996,760
1975006,763
1975016,761
1975026,763
1975036,761
1975046,763
1975056,761
1975066,763
1975076,760
1975086,763
1975096,761
1975115,760
1975118,760
1975127,764
1975137,760
1975147,763
1975157,760
1975168,764
1975177,760
1975187,763
1975197,760
1975207,764
1975217,760
1975227,763
1975237,760
1975247,764
1975257,760
1975267,763
1975277,760
1975287,763
1975297,760
1975307,763
1975317,760
1975327,764
1975337,760
1975347,763
1975357,760
1975367,763
1975377,760
1975387,763
1975397,760
1975407,764
1975417,760
1975427,763
1975437,760
1975447,763
1975457,760
1975468,763
1975478,760
1975488,764
1975498,760
1975508,764
1975518,760
1975528,764
1975538,760
1975548,765
1975558,760
1975568,764
1975578,760
1975588,764
1975598,760
1975608,764
1975618,760
1975628,764
1975639,759
1975649,765
1975659,759
1975669,770
1975680,750
1975689,765
1975699,759
1975709,770
1975719,750
1975729,765
1975739,759
1975749,769
1975759,752
1975769,765
1975779,759
1975789,768
1975799,753
1975809,765
1975819,759
1975829,767
1975848,771
1975852,769
1975860,746
1975870,774
1975880,744
1975890,771
1975900,746
1975910,774
1975920,744
1975930,771
1975940,746
1975950,774
1975960,744
1975970,771
1975980,747
1975990,774
1976000,744
1976010,772
1976020,747
1976030,774
1976040,744
1976050,772
1976060,747
1976070,775
1976080,744
1976090,772
1976100,747
1976110,774
1976120,744
1976130,773
1976140,747
1976151,770
1976161,747
1976171,770
1976181,750
1976192,768
1976201,747
1976211,769
1976221,750
1976231,768
1976241,747
1976251,770
1976261,749
1976271,768
1976281,747
1976291,770
1976301,749
1976311,768
1976321,747
1976331,770
1976341,749
1976351,768
1976361,751
1976371,770
1976381,749
1976391,768
1976401,751
1976411,770
1976421,748
1976431,769
1976441,751
1976451,770
1976461,748
1976471,769
1976481,751
1976492,768
1976502,754
1976512,766
1976522,757
1976532,765
1976551,766
1976554,764
1976563,759
1976573,764
1976583,758
1976593,765
1976603,759
1976613,764
1976623,757
1976633,765
1976643,758
1976653,764
1976663,758
1976673,765
1976683,758
1976693,764
1976704,761
1976713,765
1976723,758
1976733,765
1976743,761
1976753,765
1976763,758
1976773,765
1976783,761
1976793,765
1976803,758
1976813,765
1976823,761
1976833,765
1976843,758
1976853,765
1976863,760
1976873,764
1976883,758
1976893,765
1976903,760
1976913,764
1976923,758
1976933,765
1976943,760
1976953,764
1976963,758
1976973,765
1976983,760
1976993,764
1977004,761
1977014,763
1977024,762
1977034,762
1977044,762
1977054,763
1977064,762
1977074,762
1977084,763
1977094,763
1977104,762
1977114,763
1977124,763
1977134,764
1977144,762
1977154,763
1977164,763
1977175,761
1977185,763
1977195,761
1977205,764
1977216,760
1977234,760
1977237,760
1977246,764
1977256,760
1977266,764
1977276,760
1977286,764
1977296,760
1977306,763
1977316,760
1977326,764
1977336,759
1977346,763
1977356,760
1977366,764
1977376,759
1977387,764
1977396,760
1977406,764
1977416,759
1977426,764
1977436,760
1977446,763
1977456,759
1977466,764
1977476,760
1977486,764
1977496,759
1977506,764
1977516,760
1977526,763
1977536,760
1977546,764
1977556,760
1977566,764
1977576,760
1977586,764
1977596,760
1977606,763
1977616,760
1977626,764
1977636,760
1977646,763
1977656,760
1977666,764
1977676,760
1977687,764
1977697,760
1977707,765
1977717,759
1977728,765
1977737,760
1977747,765
1977757,759
1977767,765
1977777,760
1977787,764
1977797,759
1977807,765
1977817,760
1977827,765
1977837,759
1977847,765
1977857,760
1977867,764
1977877,759
1977887,765
1977897,759
1977907,764
1977917,760
1977936,758
1977939,748
1977948,767
1977958,754
1977968,774
1977978,746
1977988,766
1977998,754
1978008,774
1978018,746
1978028,766
1978038,755
1978048,773
1978058,747
1978068,773
1978078,756
1978088,773
1978098,747
1978108,774
1978118,757
1978128,772
1978138,748
1978148,774
1978158,758
1978168,772
1978178,748
1978188,774
1978199,744
1978209,772
1978219,747
1978229,770
1978240,747
1978249,772
1978259,747
1978269,769
1978279,747
1978289,773
1978299,747
1978309,770
1978319,747
1978329,773
1978339,746
1978349,770
1978359,747
1978369,773
1978379,746
1978389,770
1978399,747
1978409,770
1978419,745
1978429,770
1978439,747
1978449,770
1978459,745
1978469,770
1978479,747
1978489,770
1978499,745
1978509,771
1978519,747
1978529,770
1978540,748
1978550,769
1978560,751
1978570,768
1978580,754
1978590,769
1978600,751
1978610,768
1978620,754
1978639,749
1978642,759
1978651,766
1978661,758
1978671,766
1978681,757
1978691,766
1978701,758
1978711,766
1978721,757
1978731,766
1978741,757
1978752,765
1978761,756
1978771,766
1978781,758
1978791,765
1978801,756
1978811,766
1978821,758
1978831,766
1978841,756
1978851,766
1978861,758
1978871,766
1978881,756
1978891,766
1978901,757
1978911,765
1978921,758
1978931,766
1978941,757
1978951,766
1978961,758
1978971,766
1978981,757
1978991,766
1979001,758
1979011,766
1979021,757
1979031,766
1979041,758
1979052,765
1979062,760
1979072,764
1979082,761
1979092,763
1979102,760
1979112,764
1979122,761
1979132,764
1979142,759
1979152,765
1979162,761
1979172,764
1979182,759
1979192,765
1979202,761
1979212,764
1979223,762
1979233,763
1979243,763
1979253,762
1979264,763
1979273,763
1979283,762
1979293,762
1979303,763
1979313,763
1979332,761
1979335,760
1979344,763
1979354,761
1979364,763
1979374,760
1979384,763
1979394,761
1979404,763
1979414,760
1979424,763
1979435,760
1979444,764
1979454,761
1979464,763
1979474,760
1979484,764
1979494,761
1979504,763
1979514,760
1979524,764
1979534,761
1979544,763
1979554,760
1979564,763
1979574,761
1979584,763
1979594,760
1979604,763
1979614,760
1979624,763
1979634,760
1979644,763
1979654,760
1979664,763
1979674,760
1979684,763
1979694,760
1979704,763
1979714,761
1979724,763
1979735,760
1979745,764
1979755,760
1979765,764
1979776,759
1979785,764
1979795,760
1979805,764
1979815,760
1979825,764
1979835,760
1979845,764
1979855,760
1979865,764
1979875,760
1979885,764
1979895,760
1979905,764
1979915,760
1979925,764
1979935,760
1979945,764
1979955,760
1979965,764
1979984,763
1979987,774
1979996,760
1980006,765
1980016,759
1980026,767
1980036,760
1980046,765
1980056,759
1980066,766
1980076,760
1980086,765
1980096,759
1980106,765
1980116,758
1980126,765
1980136,759
1980146,765
1980156,759
1980166,765
1980176,760
1980186,765
1980196,759
1980206,765
1980216,759
1980226,765
1980236,759
1980247,771
1980257,750
1980267,774
1980277,744
1980288,772
1980297,751
1980307,774
1980317,745
1980327,772
1980337,752
1980347,774
1980357,745
1980367,772
1980377,752
1980387,774
1980397,745
1980407,772
1980417,753
1980427,773
1980437,746
1980447,773
1980457,745
1980467,773
1980477,746
1980487,773
1980497,745
1980507,773
1980517,747
1980527,773
1980537,745
1980547,773
1980557,747
1980567,773
1980577,744
1980588,770
1980598,748
1980608,770
1980618,748
1980628,769
1980638,748
1980657,747
1980660,759
1980669,767
1980679,751
1980689,769
1980699,753
1980709,767
1980719,750
1980729,768
1980739,752
1980749,767
1980759,750
1980769,768
1980779,752
1980789,767
1980800,756
1980809,768
1980819,752
1980829,768
1980839,756
1980849,769
1980859,752
1980869,768
1980879,756
1980889,768
1980899,752
1980909,768
1980919,755
1980929,769
1980939,751
1980949,768
1980959,755
1980969,766
1980979,751
1980989,768
1980999,754
1981009,767
1981019,751
1981029,768
