Time,GSR
704393,762
704403,755
704413,762
704423,754
704433,762
704443,755
704453,762
704463,755
704473,762
704483,755
704493,762
704503,755
704513,762
704523,755
704533,762
704543,755
704553,762
704563,755
704573,762
704583,755
704593,762
704603,755
704613,762
704623,755
704633,762
704643,755
704653,762
704663,755
704673,762
704684,755
704694,762
704704,755
704714,761
704724,755
704734,762
704744,755
704754,761
704764,756
704774,762
704784,755
704794,761
704804,756
704814,762
704824,755
704834,761
704844,755
704855,761
704865,756
704875,761
704885,756
704896,761
704914,760
704917,760
704926,756
704936,760
704946,756
704956,761
704966,756
704976,760
704986,756
704996,760
705006,756
705016,760
705026,756
705036,760
705046,756
705056,760
705067,757
705076,760
705086,756
705096,761
705106,757
705116,760
705126,756
705136,761
705146,757
705156,760
705166,756
705176,761
705186,757
705196,760
705206,756
705216,761
705226,757
705236,760
705246,756
705256,761
705266,757
705276,760
705286,756
705296,761
705306,757
705316,760
705326,756
705336,760
705346,756
705356,760
705367,757
705377,760
705387,759
705397,759
705408,759
705417,760
705427,758
705437,759
705447,759
705457,760
705467,758
705477,759
705487,759
705497,760
705507,758
705517,759
705527,759
705537,760
705547,758
705557,759
705567,759
705577,759
705587,758
705606,758
705608,762
705618,759
705628,760
705638,759
705648,760
705658,758
705668,760
705678,759
705688,760
705698,758
705708,760
705718,759
705728,760
705738,758
705748,761
705758,759
705768,759
705778,759
705788,760
705798,759
705808,759
705818,759
705828,761
705838,759
705848,760
705858,759
705868,761
705879,758
705889,761
705899,757
705909,761
705920,757
705929,761
705939,758
705949,762
705959,757
705969,761
705979,758
705989,761
705999,757
706009,761
706019,758
706029,761
706039,757
706049,761
706059,758
706069,761
706079,757
706089,762
706099,758
706109,761
706119,757
706129,762
706139,758
706149,761
706159,757
706169,762
706179,758
706189,761
706199,757
706209,762
706220,757
706230,762
706240,757
706250,762
706260,756
706270,762
706280,757
706290,762
706300,756
706319,756
706321,756
706331,762
706341,755
706351,762
706361,755
706371,762
706381,755
706391,762
706401,755
706411,762
706421,755
706432,762
706441,755
706451,762
706461,755
706471,762
706481,756
706491,762
706501,755
706511,762
706521,756
706531,762
706541,755
706551,762
706561,755
706571,762
706581,755
706591,762
706601,755
706611,762
706621,755
706631,762
706641,755
706651,762
706661,755
706671,762
706681,755
706691,762
706701,755
706711,762
706721,755
706732,762
706742,755
706752,761
706762,755
706772,761
706782,755
706792,761
706802,755
706812,761
706822,755
706832,762
706842,755
706852,761
706862,755
706872,761
706882,755
706892,761
706903,755
706913,761
706923,756
706933,761
706944,756
706953,761
706963,756
706973,761
706993,760
706996,759
707005,758
707015,760
707025,759
707035,760
707045,758
707055,760
707065,759
707075,760
707085,758
707095,760
707105,758
707116,759
707126,759
707136,759
707146,760
707156,758
707166,759
707176,759
707186,760
707196,758
707206,759
707216,759
707226,760
707236,758
707246,759
707256,759
707266,760
707276,759
707287,760
707297,758
707307,761
707317,758
707328,761
707337,758
707347,761
707357,758
707367,761
707377,758
707387,760
707397,758
707407,761
707417,758
707427,761
707437,758
707447,761
707457,758
707467,761
707477,758
707487,761
707497,757
707507,761
707517,758
707527,761
707537,757
707547,760
707557,758
707567,761
707577,758
707587,761
707597,758
707607,761
707617,757
707628,761
707638,757
707648,762
707658,757
707668,762
707678,757
707688,762
707698,757
707708,762
707727,761
707730,762
707739,756
707749,762
707759,756
707769,762
707779,756
707789,762
707799,756
707809,762
707819,756
707829,762
707840,755
707849,762
707859,755
707869,762
707879,755
707889,762
707899,756
707909,762
707919,755
707929,762
707939,756
707949,762
707959,755
707969,762
707979,756
707989,762
707999,755
708009,762
708019,756
708029,762
708039,756
708049,762
708059,756
708069,762
708079,756
708089,762
708099,756
708109,762
708119,756
708129,762
708140,755
708150,762
708160,755
708170,762
708180,755
708190,762
708200,755
708210,762
708220,755
708230,762
708240,755
708250,762
708260,755
708270,762
708280,755
708290,761
708300,755
708311,762
708321,755
708331,761
708341,756
708352,761
708361,755
708371,761
708381,756
708391,761
708401,755
708411,761
708421,755
708431,762
708441,755
708451,761
708470,761
708473,761
708482,756
708492,761
708502,756
708512,761
708523,756
708532,761
708542,756
708552,761
708562,756
708572,761
708582,756
708592,761
708602,756
708612,761
708622,756
708632,761
708642,756
708652,761
708662,756
708672,761
708682,756
708692,760
708702,756
708712,761
708722,756
708732,761
708742,756
708752,761
708762,756
708772,761
708782,756
708792,761
708802,756
708812,761
708823,756
708833,760
708843,757
708853,760
708864,758
708873,760
708883,757
708893,760
708903,758
708913,760
708923,757
708933,760
708943,758
708953,761
708963,757
708973,760
708983,758
708993,761
709003,757
709013,760
709023,758
709033,759
709043,757
709053,760
709063,758
709073,760
709083,757
709093,760
709103,758
709113,760
709123,757
709133,760
709143,758
709153,760
709164,759
709174,759
709193,758
709196,757
709206,761
709215,759
709225,760
709235,758
709245,761
709255,759
709265,760
709275,758
709285,761
709295,759
709305,760
709315,758
709325,761
709335,759
709345,760
709355,758
709365,761
709376,758
709385,760
709395,758
709405,761
709415,758
709425,760
709435,758
709445,761
709455,758
709465,760
709475,758
709485,761
709495,758
709505,760
709515,758
709525,761
709535,758
709545,761
709555,758
709565,761
709575,758
709585,761
709595,758
709605,761
709615,758
709625,761
709635,758
709645,761
709655,758
709665,761
709676,757
709686,762
709696,757
709706,762
709716,756
709726,762
709736,757
709746,762
709756,757
709766,762
709776,757
709786,762
709796,757
709806,762
709816,757
709826,762
709836,757
709847,762
709857,756
709867,762
709877,756
709897,755
709900,756
709909,761
709919,756
709929,761
709939,756
709949,761
709959,756
709969,761
709979,756
709989,761
709999,756
710009,761
710019,756
710029,761
710039,756
710049,761
710060,757
710070,761
710080,756
710090,760
710100,757
710110,761
710120,756
710130,761
710140,757
710150,761
710160,757
710170,761
710180,757
710190,761
710200,756
710210,761
710220,757
710231,760
710241,756
710251,760
710261,757
710272,760
710281,757
710291,760
710301,757
710311,760
710321,757
710331,760
710341,757
710351,760
710361,757
710371,760
710381,757
710391,760
710401,756
710411,760
710421,757
710431,760
710441,758
710451,761
710461,757
710471,760
710481,758
710491,761
710501,757
710511,760
710521,758
710531,761
710541,757
710551,760
710561,758
710572,760
710582,759
710601,758
710604,761
710614,759
710623,760
710633,759
710643,760
710653,759
710663,760
710673,759
710683,760
710693,759
710703,760
710713,759
710723,760
710733,759
710743,760
710753,759
710763,760
710773,759
710784,760
710793,759
710803,760
710813,759
710823,761
710833,759
710843,760
710853,759
710863,761
710873,759
710883,760
710893,759
710903,760
710913,759
710923,760
710933,759
710943,761
710953,758
710963,760
710973,758
710983,760
710993,758
711003,760
711013,758
711023,760
711033,758
711043,760
711053,758
711063,760
711073,758
711084,761
711094,758
711104,761
711114,758
711124,762
711134,758
711144,761
711154,758
711164,762
711174,758
711184,761
711194,758
711204,762
711214,758
711224,761
711234,758
711244,762
711255,757
711265,762
711275,757
711294,756
711298,756
711307,762
711317,756
711327,762
711337,756
711347,762
711357,756
711367,762
711377,756
711387,762
711397,756
711407,762
711417,756
711427,762
711437,756
711447,762
711457,756
711468,762
711478,757
711488,761
711498,757
711508,762
711518,757
711528,762
711538,758
711548,762
711558,758
711568,763
711578,758
711588,762
711598,758
711608,762
711618,759
711628,763
711639,759
711649,763
711659,758
711669,762
711680,759
711689,762
711699,759
711709,763
711719,761
711729,763
711739,760
711749,763
711759,760
711769,762
711779,759
711789,762
711799,760
711809,762
711819,759
711829,762
711839,760
711849,762
711859,759
711869,763
711879,755
711889,760
711899,756
711909,760
711919,757
711929,760
711948,760
711951,760
711960,758
711970,760
711980,757
711990,760
712000,758
712010,759
712020,759
712030,760
712040,758
712050,759
712060,759
712070,760
712080,758
712090,759
712100,759
712110,760
712120,758
712130,760
712140,759
712151,759
712161,759
712171,759
712181,760
712192,758
712201,759
712211,759
712221,760
712231,758
712241,759
712251,759
712261,760
712271,758
712281,759
712291,759
712301,760
712311,758
712321,759
712331,759
712341,760
712351,759
712361,760
712371,759
712381,760
712391,758
712401,760
712411,759
712421,760
712431,759
712441,760
712451,759
712461,760
712471,759
712481,760
712492,759
712502,761
712512,758
712522,761
712532,758
712542,761
712552,758
712562,761
712572,758
712582,761
712592,758
712602,761
712622,760
712625,762
712634,756
712644,762
712654,756
712664,762
712674,756
712684,761
712694,756
712705,761
712715,756
712725,761
712735,756
712745,761
712755,756
712765,761
712775,756
712785,761
712795,756
712805,761
712815,756
712825,761
712835,756
712845,761
712855,756
712865,761
712876,756
712886,761
712896,756
712906,761
712916,756
712926,761
712936,756
712946,761
712956,756
712966,761
712976,756
712986,761
712996,756
713006,761
713016,756
713026,761
713036,756
713047,761
713057,756
713067,761
713077,756
713088,760
713097,756
713107,761
713117,757
713127,760
713137,756
713147,761
713157,757
713167,760
713177,756
713187,761
713197,757
713207,760
713217,756
713227,761
713237,757
713247,760
713257,757
713267,761
713277,756
713287,761
713297,757
713316,756
713319,759
713328,760
713338,758
713348,761
713358,757
713368,760
713378,757
713388,760
713398,757
713408,760
713418,758
713428,759
713438,757
713448,760
713458,758
713468,760
713478,757
713488,760
713498,758
713508,760
713518,757
713528,760
713538,758
713548,760
713559,759
713569,759
713579,759
713589,759
713600,760
713609,759
713619,759
713629,759
713639,760
713649,759
713659,759
713669,759
713679,760
713689,759
713699,759
713709,759
713719,760
713729,759
713739,759
713749,759
713759,760
713769,759
713779,759
713789,759
713799,760
713809,759
713819,759
713829,759
713839,760
713849,759
713859,759
713869,759
713879,760
713889,759
713900,760
713910,759
713920,761
713930,758
713940,760
713950,759
713969,758
713972,757
713981,761
713991,758
714001,761
714011,758
714021,761
714031,758
714041,761
714051,757
714061,761
714071,758
714081,761
714091,757
714101,761
714112,757
714121,761
714131,757
714141,761
714151,757
714161,761
714171,757
714181,761
714191,757
714201,761
714211,757
714221,761
714231,757
714241,761
714251,757
714261,761
714271,757
714281,762
714291,757
714301,761
714311,757
714321,762
714331,757
714341,761
714351,757
714361,762
714371,757
714381,761
714391,757
714401,761
714412,756
714422,762
714432,756
714442,761
714452,756
714462,762
714472,756
714482,761
714492,756
714502,762
714512,756
714522,762
714532,756
714542,762
714552,756
714562,762
714572,756
714583,762
714593,756
714603,762
714613,756
714624,761
714633,755
714643,762
714662,760
714664,761
714674,756
714684,761
714694,756
714704,761
714714,756
714724,761
714734,756
714744,761
714754,756
714764,761
714774,756
714784,761
714795,756
714804,761
714814,756
714824,761
714834,756
714844,761
714854,756
714864,761
714874,756
714884,761
714894,756
714904,761
714914,756
714924,761
714934,756
714944,761
714954,756
714964,761
714974,756
714984,761
714994,756
715004,761
715014,756
715024,761
715034,756
715044,761
715054,756
715064,761
715074,756
715084,761
715095,756
715105,761
715115,756
715125,760
715136,757
715145,760
715155,756
715165,760
715175,757
715185,761
715195,756
715205,760
715215,757
715225,761
715235,757
715245,761
715255,757
715265,761
715275,757
715285,760
715295,757
715305,760
715315,757
715325,760
715335,757
715355,757
715357,760
715367,759
715377,760
715387,759
715397,759
715407,759
715417,760
715427,759
715437,759
715447,759
715457,759
715467,759
715478,760
715487,759
715497,759
715507,759
715517,760
715527,758
715537,759
715547,759
715557,760
715567,759
715577,759
715587,759
715597,760
715607,759
715617,759
715627,759
715637,760
715648,758
715657,759
715667,759
715677,760
715687,758
715697,759
715707,759
715717,760
715727,758
715737,759
715747,759
715757,759
715767,758
715777,759
715787,759
715797,760
715807,759
715817,760
715827,759
715837,760
715847,758
715857,760
715867,759
715877,760
715887,758
715897,760
715907,759
715917,760
715927,758
715937,760
715948,758
715958,761
715968,758
715978,761
715988,757
715998,761
716008,758
716018,761
716038,760
716041,762
716050,756
716060,761
716070,756
716080,762
716090,756
716100,762
716110,756
716120,762
716130,756
716140,762
716150,756
716161,762
716171,755
716181,761
716191,756
716201,761
716211,755
716221,761
716231,755
716241,761
716251,755
716261,761
716271,755
716281,761
716291,755
716301,761
716311,756
716321,761
716332,756
716342,761
716352,756
716362,761
716372,756
716382,761
716392,756
716402,761
716412,756
716422,761
716432,756
716442,761
716452,756
716462,761
716472,756
716482,761
716492,756
716503,761
716513,756
716523,761
716533,756
716544,760
716553,756
716563,761
716573,756
716583,760
716593,756
716603,761
716613,756
716623,760
716633,756
716643,761
716653,756
716663,760
716673,756
716683,761
716693,757
716703,760
716713,756
716723,761
716733,756
716743,761
716763,760
716766,760
716775,759
716785,759
716795,760
716805,759
716815,759
716825,759
716835,760
716845,759
716855,759
716865,758
716875,760
716886,759
716895,759
716905,759
716915,760
716925,759
716935,759
716945,759
716955,760
716965,759
716975,759
716985,759
716995,759
717005,759
717015,759
717025,759
717035,759
717045,759
717056,760
717065,759
717075,759
717085,759
717095,760
717105,759
717115,759
717125,759
717135,760
717145,759
717155,759
717165,759
717175,760
717185,759
717195,760
717205,759
717215,760
717225,758
717235,759
717245,759
717255,760
717265,759
717275,759
717285,759
717295,760
717305,759
717315,759
717325,759
717335,760
717345,759
717356,760
717366,758
717376,761
717386,758
717396,761
717406,758
717416,761
717426,758
717446,756
717449,756
717458,762
717468,756
717478,761
717488,756
717498,762
717508,756
717518,761
717528,756
717538,762
717548,756
717558,761
717569,756
717579,762
717589,755
717599,761
717609,755
717619,761
717629,755
717639,761
717649,756
717659,762
717669,755
717679,761
717689,756
717699,761
717709,756
717719,761
717729,755
717740,761
717750,756
717760,761
717770,756
717780,761
717790,756
717800,760
717810,756
717820,761
717830,756
717840,761
717850,756
717860,761
717870,756
717880,761
717890,756
717900,761
717911,756
717921,761
717931,756
717941,761
717952,757
717961,761
717971,756
717981,761
717991,757
718001,761
718011,756
718021,761
718031,757
718041,761
718051,756
718061,761
718071,757
718090,755
718093,759
718102,760
718112,758
718123,760
718132,757
718142,760
718152,758
718162,759
718172,757
718182,760
718192,758
718202,759
718212,757
718222,760
718232,758
718242,759
718252,756
718262,760
718272,758
718282,759
718292,758
718302,760
718312,758
718322,760
718332,758
718342,760
718352,757
718362,760
718372,758
718382,760
718392,757
718402,759
718412,758
718423,759
718433,759
718443,759
718453,759
718464,759
718473,759
718483,759
718493,759
718503,759
718513,759
718523,759
718533,759
718543,759
718553,759
718563,759
718573,759
718583,759
718593,759
718603,759
718613,760
718623,759
718633,760
718643,759
718653,760
718663,759
718673,760
718683,759
718693,760
718703,759
718713,760
718723,759
718733,760
718743,759
718763,758
718766,757
718775,762
718785,757
718795,762
718806,756
718815,761
718825,757
718835,762
718845,756
718855,761
718865,757
718875,762
718885,756
718895,761
718905,757
718915,762
718925,756
718935,762
718945,757
718955,762
718965,757
718976,762
718985,757
718995,762
719005,757
719015,762
719025,757
719035,762
719045,756
719055,762
719065,757
719075,762
719085,757
719095,762
719105,757
719115,762
719125,756
719135,762
719145,756
719155,762
719165,756
719175,762
719185,755
719195,762
719205,756
719215,762
719225,755
719235,762
719245,757
719255,762
719265,755
719276,762
719286,756
719296,762
719306,755
719316,762
719326,756
719336,762
719346,755
719356,762
719366,756
719376,762
719386,755
719396,762
719406,756
719416,762
719435,761
719438,762
719447,755
719457,762
719467,755
719477,761
719488,755
719497,762
719507,755
719517,761
719527,755
719537,761
719547,755
719557,761
719567,755
719577,761
719587,755
719597,761
719607,755
719617,762
719627,755
719637,761
719647,756
719657,761
719667,755
719677,761
719687,756
719697,761
719707,755
719717,761
719727,756
719737,761
719747,756
719757,761
719767,756
719777,761
719788,756
719798,761
719808,756
719818,761
719828,756
719838,761
719848,756
719858,761
719868,756
719878,761
719888,756
719898,761
719908,756
719918,760
719928,756
719938,761
719948,756
719959,761
719969,757
719979,761
719989,757
720000,760
720018,760
720021,759
720030,759
720040,759
720050,758
720060,760
720070,759
720090,758
720092,761
720102,758
720112,761
720122,758
720132,760
720142,758
720152,761
720162,758
720172,760
720182,758
720192,760
720202,757
720212,761
720222,758
720232,761
720242,758
720252,761
720262,758
720272,761
720282,758
720292,761
720302,758
720312,761
720322,758
720332,761
720343,758
720353,761
720363,757
720373,761
720384,757
720393,761
720403,757
720413,761
720423,757
720433,761
720443,757
720453,762
720463,757
720473,762
720483,757
720493,761
720503,756
720513,761
720523,757
720533,762
720543,756
720553,762
720563,757
720573,762
720583,757
720593,762
720603,757
720613,762
720623,757
720633,762
720643,757
720662,756
720665,756
720674,762
720684,756
720694,762
720704,756
720714,762
720724,756
720734,762
720744,756
720754,762
720764,756
720774,761
720784,756
720794,762
720804,755
720814,761
720824,756
720834,761
720844,755
720855,761
720865,755
720875,761
720885,756
720896,761
720905,756
720915,761
720925,756
720935,761
720945,756
720955,761
720965,756
720975,761
720985,756
720995,761
721005,756
721015,761
721025,755
721035,761
721045,756
721055,761
721065,756
721075,761
721085,755
721095,761
721105,756
721115,761
721125,756
721135,761
721145,756
721155,761
721165,756
721175,761
721185,756
721196,761
721206,756
721216,761
721226,756
721236,761
721246,756
721256,761
721266,756
721276,761
721286,756
721296,761
721306,756
721316,761
721326,756
721336,761
721346,756
721356,761
721367,756
721386,756
721389,760
721398,759
721409,759
721419,759
721429,760
721439,759
721449,760
721459,759
721469,759
721479,759
721489,760
721499,759
721509,759
721519,759
721529,760
721539,759
721549,759
721559,759
721569,760
721580,758
721590,760
721600,758
721610,761
721620,758
721630,760
721640,758
721650,761
721660,758
721670,760
721680,758
721690,761
721700,758
721710,760
721720,758
721730,761
721740,758
721751,761
721761,757
721771,762
721781,757
721792,762
721801,757
721811,761
721821,757
721831,761
721841,757
721851,762
721861,757
721871,762
721881,757
721891,762
721901,757
721911,762
721921,757
721931,762
721941,757
721951,762
721961,756
721971,762
721981,757
721991,761
722001,756
722011,762
722021,757
722031,761
722041,756
722051,762
722070,761
722073,761
722082,756
722092,762
722102,756
722112,761
722122,756
722132,762
722142,756
722152,761
722162,756
722172,762
722182,756
722192,761
722202,756
722212,762
722222,756
722232,761
722242,756
722252,762
722263,756
722273,761
722283,756
722293,761
722304,756
722313,761
722323,756
722333,761
722343,756
722353,761
722363,755
722373,761
722383,756
722393,761
722403,755
722413,761
722423,756
722433,761
722443,755
722453,761
722463,756
722473,761
722483,755
722493,761
722503,756
722513,761
722523,755
722533,761
722543,756
722553,761
722563,756
722573,761
722583,756
722593,761
722604,756
722614,761
722624,756
722634,761
722644,756
722654,761
722664,756
722674,761
722684,756
722694,761
722713,760
722716,760
722725,757
722735,761
722745,756
722755,761
722765,757
722775,761
722785,756
722795,760
722805,757
722816,760
722825,756
722835,760
722845,757
722855,760
722865,756
722875,760
722885,757
722895,760
722905,756
722915,761
722925,756
722935,760
722945,757
722955,761
722965,757
722975,760
722985,758
722995,761
723005,757
723015,760
723025,758
723035,760
723045,757
723055,760
723065,758
723075,761
723085,757
723095,760
723105,758
723116,760
723126,759
723136,759
723146,759
723156,759
723166,758
723176,759
723186,759
723196,759
723206,759
723216,759
723226,759
723236,759
723246,758
723256,759
723266,759
723276,759
723287,760
723297,759
723307,760
723317,758
723328,761
723337,759
723347,760
723357,758
723367,761
723377,759
723387,760
723406,760
723409,763
723418,758
723428,761
723438,758
723448,762
723458,758
723468,761
723478,758
723488,761
723499,757
723508,761
723518,758
723528,761
723538,757
723548,761
723558,757
723568,761
723578,757
723588,761
723598,757
723608,761
723618,757
723628,761
723638,758
723648,761
723658,757
723668,762
723678,758
723688,762
723698,757
723708,762
723718,758
723728,761
723738,757
723748,761
723758,757
723768,761
723778,757
723788,761
723799,757
723809,762
723819,756
723829,762
723840,756
723849,762
723859,756
723869,762
723879,756
723889,762
723899,756
723909,762
723919,756
723929,762
723939,756
723949,762
723959,756
723969,762
723979,756
723989,762
723999,756
724009,762
724019,756
724029,762
724039,756
724049,762
724059,756
724069,762
724079,756
724089,762
724099,756
724118,755
724121,757
724130,762
724140,756
724150,762
724160,756
724170,761
724180,755
724190,761
724200,755
724210,761
724220,756
724230,761
724240,756
724250,761
724260,755
724270,761
724280,756
724290,761
724300,756
724311,761
724321,756
724331,761
724341,756
724352,761
724361,756
724371,761
724381,756
724391,761
724401,756
724411,761
724421,756
724431,760
724441,756
724451,761
724461,756
724471,760
724481,756
724491,761
724501,756
724511,761
724521,756
724531,761
724541,756
724551,761
724561,756
724571,761
724581,756
724591,761
724601,756
724611,761
724621,756
724631,761
724641,756
724652,761
724662,756
724672,760
724682,757
724692,761
724702,756
724712,761
724722,757
724732,761
724742,757
724752,761
724762,757
724772,761
724791,760
724794,759
724803,758
724813,760
724823,757
724833,760
724843,758
724853,759
724864,759
724873,760
724883,758
724893,759
724903,759
724913,760
724923,758
724933,759
724943,759
724953,760
724963,758
724973,759
724983,759
724993,760
725003,758
725013,760
725023,759
725033,759
725043,758
725053,759
725063,759
725073,759
725083,758
725093,759
725103,759
725113,759
725123,757
725133,759
725143,759
725153,759
725164,759
725174,759
725184,760
725194,759
725204,760
725214,759
725224,760
725234,759
725244,760
725254,759
725264,760
725274,759
725284,760
725294,759
725304,760
725314,759
725324,760
725335,759
725345,761
725355,758
725365,761
725376,758
725385,761
725395,758
725405,761
725415,758
725425,761
725435,758
725445,761
725465,761
725468,762
725477,756
725487,761
725497,756
725507,762
725517,756
725527,761
725537,756
725548,762
725558,755
725568,761
725578,756
725588,761
725598,756
725608,761
725618,756
725628,761
725638,756
725648,761
725658,756
725668,761
725678,756
725688,761
725698,756
725708,761
725719,756
725729,761
725739,756
725749,761
725760,756
725769,761
725779,756
725789,761
725799,756
725809,761
725819,756
725829,761
725839,756
725849,761
725859,756
725869,761
725879,756
725889,761
725899,756
725909,761
725919,756
725929,761
725939,756
725949,761
725959,756
725969,761
725979,756
725989,761
725999,756
726009,761
726019,756
726029,761
726039,756
726049,761
726060,756
726070,761
726080,756
726090,761
726100,757
726110,761
726120,756
726130,761
726140,757
726159,756
726162,759
726171,760
726181,759
726191,760
726201,758
726211,760
726221,758
726231,760
726241,758
726251,760
726261,758
726272,759
726281,757
726291,760
726301,758
726311,759
726321,757
726331,760
726341,758
726351,759
726361,757
726371,760
726381,758
726391,759
726401,757
726411,760
726421,758
726431,759
726441,759
726451,760
726461,758
726471,759
726481,759
726491,760
726501,758
726511,759
726521,759
726531,760
726541,758
726551,759
726561,759
726572,759
726582,759
726592,759
726602,760
726612,759
726622,759
726632,759
726642,760
726652,759
726662,759
726672,759
726682,760
726692,759
726702,760
726712,759
726722,760
726732,759
726743,761
726753,758
726763,761
726773,758
726784,761
726793,758
726803,761
726813,758
726823,761
726833,758
726843,761
726862,760
726865,762
726874,757
726884,762
726894,757
726904,762
726914,757
726924,762
726934,757
726944,762
726955,756
726964,762
726974,757
726984,762
726994,756
727004,762
727014,757
727024,762
727034,756
727044,762
727054,757
727064,762
727074,756
727084,762
727094,757
727104,762
727114,756
727124,762
727134,757
727144,762
727154,756
727164,762
727174,757
727184,762
727194,756
727204,762
727214,757
727224,761
727234,756
727244,762
727255,756
727265,761
727275,755
727285,762
727296,756
727305,762
727315,755
727325,761
727335,755
727345,761
727355,755
727365,762
727375,756
727385,762
727395,756
727405,762
727415,756
727425,762
727435,756
727445,762
727455,756
727465,762
727475,756
727485,762
727495,756
727505,762
727515,756
727534,755
727537,757
727546,761
727556,756
727566,762
727576,756
727586,761
727596,756
727606,761
727616,756
727626,761
727636,756
727646,761
727656,755
727666,761
727676,756
727686,761
727696,755
727706,761
727716,756
727726,761
727736,756
727746,761
727756,756
727767,761
727777,756
727787,761
727797,756
727808,760
727817,756
727827,761
727837,756
727847,760
727857,756
727867,761
727877,756
727887,760
727897,756
727907,761
727917,756
727927,760
727937,756
727947,761
727957,756
727967,760
727977,756
727987,761
727997,756
728007,760
728017,756
728027,761
728037,756
728047,760
728057,756
728067,761
728077,756
728087,760
728097,756
728108,761
728118,757
728128,760
728138,758
728148,760
728158,757
728168,760
728178,758
728188,760
728198,757
728217,756
728219,760
728229,759
728239,759
728249,759
728259,759
728269,759
728279,759
728289,759
728299,759
728309,759
728320,759
728329,759
728339,759
728349,759
728359,759
728369,759
728379,759
728389,759
728399,760
728409,759
728419,759
728429,759
728439,760
728449,759
728459,759
728469,759
728479,760
728489,759
728499,759
728509,759
728519,759
728529,759
728539,759
728549,759
728559,759
728569,759
728579,759
728589,759
728599,760
728609,759
728620,760
728630,758
728640,760
728650,758
728660,761
728670,758
728680,760
728690,758
728700,760
728710,758
728720,761
728730,758
728740,761
728750,758
728760,761
728770,758
728780,761
728791,758
728801,762
728811,757
728821,761
728832,757
728841,762
728851,757
728861,761
728871,757
728881,761
728891,757
728910,756
728913,756
728922,762
728932,756
728942,761
728952,756
728962,762
728972,756
728982,761
728992,756
729003,761
729012,756
729022,761
729032,756
729042,762
729052,756
729062,762
729072,756
729082,762
729092,756
729102,761
729112,756
729122,762
729132,756
729142,762
729152,756
729162,762
729172,756
729182,762
729192,756
729202,761
729212,755
729222,762
729232,756
729242,761
729252,756
729262,762
729272,756
729282,762
729292,755
729303,762
729313,755
729323,761
729333,755
729344,761
729353,755
729363,761
729373,756
729383,761
729393,755
729403,761
729413,756
729423,761
729433,756
729443,762
729453,756
729463,761
729473,755
729483,761
729493,756
729503,761
729513,755
729523,761
729533,756
729543,761
729553,755
729572,755
729575,757
729584,761
729594,756
729604,761
729614,756
729624,761
729634,756
729644,761
729654,756
729664,761
729674,756
729684,761
729694,756
729704,761
729714,755
729724,761
729734,756
729744,761
729754,756
729764,761
729774,756
729784,761
729794,756
729804,761
729815,756
729825,761
729835,756
729845,760
729856,757
729865,761
729875,756
729885,760
729895,757
729905,761
729915,756
729925,760
729935,757
729945,761
729955,756
729965,760
729975,757
729985,761
729995,756
730005,760
730015,757
730025,760
730035,756
730045,760
730055,757
730065,760
730075,756
730085,760
730095,757
730105,760
730115,757
730125,760
730135,757
730145,760
730156,758
730166,759
730176,759
730186,759
730196,760
730206,759
730216,759
730226,759
730246,758
730249,758
730258,761
730268,758
730278,761
730288,758
730298,761
730308,758
730318,761
730328,758
730338,761
730348,758
730358,761
730369,757
730379,762
730389,757
730399,762
730409,756
730419,762
730429,757
730439,762
730449,756
730459,762
730469,757
730479,762
730489,756
730499,762
730509,757
730519,762
730529,756
730540,762
730550,756
730560,762
730570,755
730580,762
730590,756
730600,762
730610,755
730620,762
730630,756
730640,762
730650,755
730660,762
730670,756
730680,762
730690,755
730700,762
730711,755
730721,762
730731,755
730741,761
730752,756
730761,762
730771,755
730781,761
730791,756
730801,762
730811,756
730821,761
730831,756
730841,762
730851,756
730861,761
730871,756
730881,762
730891,756
730901,761
730920,760
730924,761
730932,756
730942,761
730952,756
730962,761
730972,756
730982,761
730992,756
731002,761
731012,756
731022,761
731032,756
731042,761
731052,756
731062,761
731072,756
731082,761
731092,756
731102,761
731112,756
731122,761
731132,756
731142,761
731152,756
731162,761
731172,756
731182,761
731192,756
731202,761
731212,756
731223,761
731233,756
731243,761
731253,757
731264,760
731273,756
731283,761
731293,757
731303,760
731313,757
731323,760
731333,757
731343,760
731353,756
731363,760
731373,757
731383,760
731393,757
731403,761
731413,757
731423,760
731433,758
731443,761
731453,757
731463,760
731473,758
731483,761
731493,757
731503,760
731513,758
731523,761
731533,757
731543,760
731553,758
731564,760
731583,759
731586,758
731595,761
731606,759
731615,760
731625,759
731635,761
731645,758
731655,760
731665,758
731675,760
731685,758
731695,760
731705,758
731715,760
731725,758
731735,760
731745,758
731755,760
731765,758
731776,761
731785,759
731795,760
731805,758
731815,761
731825,759
731835,760
731845,758
731855,761
731865,759
731875,760
731885,758
731895,761
731905,759
731915,760
731925,758
731935,761
731945,758
731955,760
731965,758
731975,761
731985,758
731995,760
732005,758
732015,761
732025,758
732035,760
732045,758
732055,761
732065,758
732076,761
732086,757
732096,762
732106,757
732116,762
732126,757
732136,762
732146,757
732156,762
732166,758
732176,762
732186,757
732196,761
732206,758
732216,762
732226,757
732236,762
732247,757
732257,762
732276,761
732279,761
732289,756
732299,762
732309,756
732319,761
732329,756
732339,762
732349,756
732359,761
732369,756
732379,761
732389,756
732399,761
732409,756
732419,761
732429,756
732439,761
732449,756
732460,761
732470,756
732480,761
732490,756
732500,761
