Time,PPG,IBI,GSR,GSR_Event
3819159,346.45,623,752,0
3819169,335.43,623,754,0
3819180,324.84,623,753,0
3819190,314.56,623,754,0
3819200,305.95,623,753,0
3819210,298.38,623,754,0
3819220,292.65,623,754,0
3819230,293.06,623,754,0
3819240,299.47,623,753,0
3819250,308.67,623,754,0
3819260,320.34,623,754,0
3819270,332.28,623,754,0
3819280,344.54,623,753,0
3819290,355.09,623,753,0
3819300,364.54,623,753,0
3819310,371.45,623,754,0
3819320,377.01,623,753,0
3819330,380.14,623,753,0
3819340,382.15,623,754,0
3819351,382.15,623,754,0
3819361,381.63,623,754,0
3819371,379.82,623,753,0
3819381,378.33,623,754,0
3819392,375.96,623,753,0
3819401,374.08,623,754,0
3819411,371.49,623,753,0
3819421,369.76,623,754,0
3819431,367.64,623,755,0
3819441,366.68,623,754,0
3819451,365.53,623,753,0
3819461,366.23,623,754,0
3819471,368.13,623,753,0
3819481,373.45,623,754,0
3819491,381.67,623,753,0
3819501,395.36,623,754,0
3819511,413.72,623,753,0
3819521,438.36,623,754,0
3819531,467.52,623,753,0
3819541,501.27,623,754,0
3819551,536.50,623,753,0
3819561,572.27,623,755,0
3819571,604.76,623,753,0
3819590,633.16,652,754,0
3819593,656.17,652,755,0
3819602,674.50,652,756,0
3819612,685.88,652,754,0
3819622,691.10,652,756,0
3819632,688.80,652,755,0
3819642,680.89,652,756,0
3819652,666.78,652,754,0
3819662,647.09,652,756,0
3819672,620.49,652,755,0
3819682,590.34,652,756,0
3819692,556.85,652,754,0
3819702,523.34,652,756,0
3819712,489.34,652,755,0
3819722,457.82,652,756,0
3819732,428.05,652,754,0
3819742,402.79,652,756,0
3819752,380.61,652,755,0
3819762,363.50,652,756,0
3819772,349.89,652,754,0
3819782,341.65,652,756,0
3819792,336.57,652,755,0
3819802,336.10,652,756,0
3819812,337.83,652,754,0
3819822,342.76,652,756,0
3819832,348.49,652,755,0
3819842,356.02,652,756,0
3819852,362.87,652,754,0
3819863,370.37,652,756,0
3819873,376.21,652,755,0
3819883,381.81,652,756,0
3819893,385.21,652,754,0
3819904,388.06,652,756,0
3819913,388.60,652,755,0
3819923,388.72,652,756,0
3819933,386.62,652,754,0
3819943,384.38,652,756,0
3819953,380.53,652,755,0
3819963,377.12,652,756,0
3819973,372.58,652,754,0
3819983,368.89,652,756,0
3819993,364.51,652,754,0
3820003,361.44,652,757,0
3820013,357.97,652,754,0
3820023,355.71,652,756,0
3820033,353.09,652,755,0
3820043,351.87,652,756,0
3820053,350.15,652,754,0
3820063,349.59,652,756,0
3820073,348.98,652,755,0
3820083,350.32,652,757,0
3820093,352.41,652,754,0
3820103,357.69,652,756,0
3820113,365.58,652,755,0
3820123,378.52,652,757,0
3820133,395.72,652,755,0
3820143,418.95,652,757,0
3820153,446.31,652,755,0
3820163,478.40,652,757,0
3820182,511.97,592,755,0
3820185,545.79,592,758,0
3820194,577.22,592,755,0
3820204,605.66,592,757,0
3820214,627.62,592,755,0
3820224,643.16,592,756,0
3820234,650.36,592,755,0
3820244,650.51,592,757,0
3820254,643.50,592,755,0
3820264,630.62,592,756,0
3820274,611.45,592,755,0
3820284,588.56,592,757,0
3820294,562.29,592,755,0
3820304,535.12,592,756,0
3820314,506.84,592,755,0
3820324,479.42,592,757,0
3820334,452.51,592,755,0
3820344,428.23,592,756,0
3820354,405.83,592,755,0
3820364,386.85,592,757,0
3820375,370.48,592,755,0
3820385,358.08,592,756,0
3820395,348.80,592,754,0
3820405,343.55,592,757,0
3820416,341.15,592,755,0
3820425,342.14,592,756,0
3820435,345.01,592,754,0
3820445,350.02,592,756,0
3820455,355.80,592,754,0
3820465,362.50,592,756,0
3820475,368.82,592,754,0
3820485,374.88,592,757,0
3820495,379.84,592,755,0
3820505,384.00,592,756,0
3820515,386.57,592,754,0
3820525,388.20,592,757,0
3820535,388.23,592,754,0
3820545,387.47,592,756,0
3820555,385.40,592,754,0
3820565,382.84,592,757,0
3820575,379.42,592,754,0
3820585,375.99,592,756,0
3820595,372.14,592,754,0
3820605,368.50,592,756,0
3820615,364.83,592,754,0
3820625,361.67,592,756,0
3820635,358.51,592,754,0
3820645,356.09,592,756,0
3820655,353.75,592,754,0
3820665,351.94,592,756,0
3820675,350.33,592,754,0
3820685,349.46,592,756,0
3820695,349.23,592,754,0
3820705,350.49,592,756,0
3820716,353.43,592,754,0
3820726,359.39,592,756,0
3820736,369.04,592,754,0
3820746,383.30,592,755,0
3820756,402.50,592,755,0
3820766,426.82,592,756,0
3820776,455.42,592,754,0
3820786,487.39,592,756,0
3820806,520.96,623,755,0
3820809,553.24,623,757,0
3820818,583.47,623,755,0
3820828,608.40,623,755,0
3820838,627.18,623,755,0
3820848,638.35,623,756,0
3820858,641.68,623,755,0
3820868,636.72,623,755,0
3820878,625.44,623,755,0
3820888,607.18,623,755,0
3820898,584.71,623,755,0
3820908,558.19,623,755,0
3820918,529.93,623,755,0
3820929,500.21,623,755,0
3820939,471.60,623,755,0
3820949,443.95,623,755,0
3820959,419.37,623,756,0
3820969,397.23,623,755,0
3820979,379.33,623,755,0
3820989,364.57,623,755,0
3820999,354.76,623,756,0
3821009,347.93,623,755,0
3821019,345.47,623,755,0
3821029,345.24,623,755,0
3821039,348.43,623,755,0
3821049,352.84,623,755,0
3821059,359.62,623,755,0
3821069,366.42,623,755,0
