Time,PPG,IBI,GSR,GSR_Event
4025679,514.83,652,750,0
4025689,487.80,652,746,0
4025699,459.62,652,749,0
4025709,431.36,652,747,0
4025719,404.77,652,749,0
4025729,379.81,652,747,0
4025739,358.05,652,749,0
4025749,339.61,652,747,0
4025759,330.60,652,749,0
4025769,327.42,652,746,0
4025779,329.52,652,749,0
4025789,335.11,652,747,0
4025799,343.90,652,749,0
4025809,354.18,652,746,0
4025819,365.78,652,749,0
4025829,377.16,652,746,0
4025839,388.21,652,749,0
4025849,397.79,652,746,0
4025859,406.21,652,749,0
4025869,412.66,652,746,0
4025879,417.65,652,749,0
4025889,420.54,652,746,0
4025900,421.96,652,749,0
4025910,421.67,652,746,0
4025920,420.06,652,749,0
4025930,417.08,652,746,0
4025940,413.24,652,749,0
4025950,408.59,652,746,0
4025960,403.70,652,749,0
4025970,398.56,652,746,0
4025980,393.59,652,748,0
4025990,389.17,652,746,0
4026000,385.65,652,749,0
4026010,382.97,652,746,0
4026020,381.18,652,749,0
4026030,380.10,652,746,0
4026040,379.90,652,749,0
4026050,380.40,652,746,0
4026060,381.35,652,749,0
4026071,382.45,652,747,0
4026081,383.73,652,749,0
4026091,385.69,652,747,0
4026101,388.31,652,749,0
4026112,391.95,652,748,0
4026121,396.51,652,749,0
4026131,402.78,652,747,0
4026141,411.21,652,749,0
4026151,422.63,652,747,0
4026161,436.84,652,749,0
4026171,454.46,652,747,0
4026181,474.72,652,749,0
4026191,497.56,652,748,0
4026201,521.35,652,749,0
4026220,544.95,673,749,0
4026223,568.23,673,751,0
4026232,590.41,673,749,0
4026242,608.76,673,750,0
4026252,622.41,673,749,0
4026262,630.00,673,750,0
4026272,631.89,673,749,0
4026283,627.55,673,750,0
4026292,616.54,673,748,0
4026302,598.68,673,750,0
4026312,576.79,673,749,0
4026322,551.65,673,750,0
4026332,525.79,673,748,0
4026342,499.45,673,750,0
4026352,474.76,673,749,0
4026362,451.39,673,750,0
4026372,431.17,673,749,0
4026382,413.51,673,750,0
4026392,399.77,673,749,0
4026402,388.69,673,750,0
4026412,381.42,673,749,0
4026422,376.70,673,750,0
4026432,375.21,673,749,0
4026442,375.40,673,750,0
4026452,377.85,673,749,0
4026462,381.03,673,750,0
4026472,385.60,673,749,0
4026482,390.09,673,750,0
4026492,395.38,673,749,0
4026502,400.24,673,750,0
4026512,405.27,673,749,0
4026522,409.00,673,750,0
4026532,412.30,673,749,0
4026542,414.14,673,750,0
4026552,415.34,673,749,0
4026562,414.81,673,750,0
4026572,413.71,673,749,0
4026583,411.01,673,750,0
4026593,408.35,673,749,0
4026603,404.65,673,750,0
4026613,401.32,673,749,0
4026624,397.45,673,749,0
4026633,394.53,673,749,0
4026643,391.24,673,750,0
4026653,389.16,673,749,0
4026663,386.80,673,749,0
4026673,385.70,673,749,0
4026683,384.33,673,750,0
4026693,384.02,673,749,0
4026703,383.03,673,749,0
4026713,382.72,673,749,0
4026723,381.60,673,750,0
4026733,381.59,673,749,0
4026743,381.29,673,749,0
4026753,382.49,673,749,0
4026763,384.14,673,749,0
4026773,388.60,673,749,0
4026783,395.06,673,749,0
4026793,405.71,673,750,0
4026803,419.00,673,750,0
4026813,436.57,673,749,0
4026823,456.71,673,749,0
4026833,480.29,673,750,0
4026852,504.63,632,748,0
4026855,529.55,632,752,0
4026864,552.15,632,749,0
4026874,572.54,632,750,0
4026884,587.81,632,749,0
4026894,598.58,632,750,0
4026904,602.78,632,749,0
4026914,601.69,632,750,0
4026924,594.54,632,749,0
4026934,583.11,632,750,0
4026944,566.75,632,748,0
4026954,548.48,632,750,0
4026964,527.46,632,749,0
4026974,506.50,632,750,0
4026984,484.62,632,748,0
4026994,464.16,632,750,0
4027004,444.14,632,748,0
4027014,427.04,632,750,0
4027024,411.30,632,749,0
4027034,399.08,632,750,0
4027044,388.64,632,749,0
4027054,381.98,632,750,0
4027064,377.27,632,749,0
4027074,376.20,632,750,0
4027084,376.44,632,749,0
4027095,379.27,632,750,0
4027105,382.49,632,748,0
4027115,387.48,632,750,0
4027125,392.05,632,749,0
4027136,397.52,632,750,0
4027145,401.78,632,748,0
4027155,406.22,632,750,0
4027165,408.81,632,748,0
4027175,411.10,632,750,0
4027185,411.32,632,748,0
4027195,411.31,632,750,0
4027205,409.38,632,748,0
4027215,407.42,632,750,0
4027225,403.95,632,748,0
4027235,401.14,632,750,0
4027245,397.37,632,748,0
4027255,394.39,632,750,0
4027265,390.54,632,748,0
4027275,387.98,632,750,0
4027285,384.94,632,748,0
4027295,383.20,632,750,0
4027305,381.00,632,748,0
4027315,380.23,632,750,0
4027325,379.17,632,748,0
4027335,379.51,632,750,0
4027345,379.18,632,748,0
4027355,379.94,632,750,0
4027365,380.05,632,748,0
4027375,381.53,632,750,0
4027385,382.96,632,748,0
4027395,386.61,632,750,0
4027405,391.44,632,748,0
4027415,399.84,632,750,0
4027425,410.64,632,748,0
4027436,426.14,632,750,0
4027446,444.27,632,748,0
4027456,466.22,632,750,0
4027475,489.29,623,749,0
4027479,513.33,623,751,0
4027487,536.08,623,748,0
4027497,557.44,623,750,0
4027507,574.15,623,748,0
4027517,586.62,623,750,0
4027527,592.73,623,748,0
4027537,593.80,623,750,0
4027547,589.10,623,748,0
4027557,579.60,623,751,0
4027567,565.02,623,749,0
4027577,548.13,623,751,0
4027587,528.85,623,748,0
4027597,509.31,623,751,0
4027607,489.16,623,748,0
4027617,470.34,623,750,0
4027627,452.24,623,748,0
4027637,436.27,623,750,0
4027648,421.27,623,748,0
4027657,408.68,623,751,0
4027667,397.46,623,748,0
4027677,389.01,623,750,0
4027687,382.28,623,748,0
4027697,378.55,623,750,0
4027707,376.46,623,748,0
4027717,377.01,623,750,0
4027727,378.68,623,748,0
4027737,382.29,623,750,0
4027747,386.14,623,748,0
4027757,390.94,623,750,0
4027767,395.16,623,748,0
4027777,399.74,623,750,0
4027787,403.03,623,748,0
4027797,406.02,623,750,0
4027807,407.56,623,748,0
4027817,408.72,623,750,0
4027827,408.29,623,748,0
4027837,407.60,623,750,0
4027847,405.71,623,748,0
4027857,404.00,623,750,0
4027867,401.47,623,748,0
4027877,399.27,623,750,0
4027887,396.49,623,748,0
4027897,394.46,623,750,0
4027907,391.96,623,748,0
4027917,390.30,623,750,0
4027927,388.33,623,748,0
4027937,386.99,623,750,0
4027948,385.40,623,748,0
4027958,384.43,623,750,0
4027968,383.18,623,748,0
4027978,382.44,623,750,0
4027988,381.45,623,748,0
4027998,381.32,623,750,0
4028008,381.69,623,748,0
4028018,383.71,623,750,0
4028028,387.44,623,748,0
4028038,394.00,623,750,0
4028048,403.51,623,748,0
4028058,417.07,623,750,0
4028068,434.15,623,748,0
4028078,454.72,623,750,0
4028097,477.26,622,749,0
4028100,500.80,622,750,0
4028109,524.30,622,748,0
4028119,546.54,622,750,0
4028129,565.23,622,747,0
4028139,579.82,622,750,0
4028149,589.17,622,748,0
4028160,593.45,622,750,0
4028169,592.63,622,747,0
4028179,586.57,622,750,0
4028189,575.86,622,748,0
4028199,561.67,622,750,0
4028209,544.88,622,747,0
4028219,526.66,622,750,0
4028229,507.65,622,748,0
4028239,488.60,622,750,0
4028249,470.08,622,747,0
4028259,452.87,622,750,0
4028269,437.22,622,748,0
4028279,423.23,622,750,0
4028289,411.12,622,748,0
4028299,401.48,622,750,0
4028309,394.31,622,748,0
4028319,389.46,622,750,0
4028329,386.54,622,748,0
4028339,385.47,622,750,0
4028349,385.76,622,748,0
4028359,386.95,622,750,0
4028369,388.55,622,748,0
4028379,390.40,622,750,0
4028389,392.34,622,748,0
4028399,394.21,622,750,0
4028409,395.90,622,748,0
4028419,397.77,622,750,0
4028429,399.77,622,748,0
4028439,401.60,622,750,0
4028449,403.09,622,748,0
4028460,404.13,622,750,0
4028470,404.78,622,748,0
4028480,404.67,622,750,0
4028490,404.04,622,748,0
4028500,402.62,622,750,0
4028510,400.85,622,748,0
4028520,398.71,622,750,0
4028530,396.52,622,748,0
4028540,394.05,622,750,0
4028550,391.85,622,748,0
4028560,389.28,622,750,0
4028570,387.31,622,748,0
4028580,385.33,622,750,0
4028590,383.86,622,748,0
4028600,382.49,622,750,0
4028610,381.83,622,748,0
4028620,381.24,622,750,0
4028631,381.47,622,749,0
4028641,381.63,622,750,0
4028651,382.90,622,748,0
4028661,384.81,622,749,0
4028672,389.03,622,749,0
4028681,395.02,622,750,0
4028691,404.48,622,748,0
4028701,416.98,622,749,0
4028711,433.83,622,749,0
4028730,453.51,633,747,0
4028733,476.29,633,751,0
4028742,499.81,633,749,0
4028752,524.08,633,749,0
4028762,546.17,633,750,0
4028772,565.62,633,748,0
4028782,579.83,633,749,0
4028792,589.23,633,749,0
4028802,592.37,633,749,0
4028812,590.42,633,748,0
4028822,582.41,633,749,0
4028832,570.50,633,749,0
4028843,554.49,633,749,0
4028852,537.12,633,748,0
4028862,517.92,633,749,0
4028872,499.18,633,749,0
4028882,479.88,633,749,0
4028892,462.26,633,748,0
4028902,445.21,633,749,0
4028912,430.66,633,749,0
4028922,416.75,633,749,0
4028932,405.25,633,748,0
4028942,394.85,633,749,0
4028952,387.35,633,749,0
4028962,381.12,633,749,0
4028972,377.70,633,748,0
4028982,375.30,633,749,0
4028992,375.60,633,749,0
4029002,376.70,633,749,0
4029012,379.75,633,749,0
4029022,383.00,633,749,0
